file-timestamp,2023-06-15T03:19:02,,,,,,
station-id,45,,,,,,
station-name,Exe Group,,,,,,
data-type-id,spi,,,,,,
data-type-name,Standardised Precipitation Index,,,,,,
reference-period,1961-2010,,,,,,
distribution,Gamma,,,,,,
date,spi-1,spi-3,spi-6,spi-9,spi-12,spi-18,spi-24
1948-12,0.818,-0.088,-0.2,NA,0.001,-1.305,-0.573
1949-01,-2.214,-1.081,-0.797,NA,-1.347,-1.663,-0.902
1949-02,-0.764,-0.84,-1.322,NA,-1.282,-1.59,-0.846
1949-03,-1.055,-2.513,-1.626,NA,-1.242,-1.756,-1.624
1949-04,-0.25,-1.663,-1.823,NA,-1.302,-1.372,-1.689
1949-05,0.264,-0.811,-1.25,NA,-1.489,-1.132,-1.826
1949-06,-1.393,-0.91,-2.904,NA,-1.863,-1.453,-2.285
1949-07,0.076,-0.601,-1.75,NA,-1.656,-1.941,-2.211
1949-08,-0.273,-0.985,-1.388,NA,-2.156,-1.891,-2.117
1949-09,0.571,0.064,-0.619,NA,-1.896,-1.39,-1.904
1949-10,1.308,1.019,0.436,NA,-1.205,-0.861,-1.028
1949-11,0.548,1.29,0.611,NA,-0.594,-0.938,-0.783
1949-12,-1.106,0.554,0.429,NA,-1.356,-1.24,-1.04
1950-01,-2.313,-1.491,-0.327,NA,-1.312,-1.57,-1.811
1950-02,1.606,-0.398,0.55,NA,-0.264,-1.151,-1.034
1950-03,-1.041,-0.268,0.149,NA,-0.276,-1.285,-1.018
1950-04,0.171,0.956,-0.53,NA,-0.151,-1.268,-1.001
1950-05,-0.081,-0.748,-0.821,NA,-0.249,-1.003,-1.176
1950-06,-0.668,-0.555,-0.712,NA,-0.156,-1.593,-1.388
1950-07,1.856,0.664,1.132,NA,0.366,-0.469,-0.906
1950-08,1.462,1.614,0.832,NA,0.944,0.156,-0.738
1950-09,1.19,2.658,1.741,NA,1.27,0.669,-0.312
1950-10,-1.049,0.951,1.15,NA,0.367,0.453,-0.555
1950-11,1.664,1.129,2.07,NA,0.849,1.001,0.151
1950-12,-0.035,0.447,1.999,NA,1.201,1.161,-0.076
1951-01,0,0.884,1.207,NA,1.615,1.035,0.303
1951-02,1.049,0.42,0.985,NA,1.28,1.33,0.671
1951-03,1.072,1.018,0.945,NA,1.722,1.498,0.988
1951-04,0.247,1.405,1.439,NA,1.714,1.16,1.071
1951-05,0.387,0.849,0.739,NA,1.876,1.031,1.121
1951-06,-0.707,-0.202,0.753,NA,1.942,1.36,1.251
1951-07,-0.046,-0.332,0.805,NA,1.372,1.654,1.191
1951-08,1.154,0.316,0.762,NA,1.316,1.485,1.524
1951-09,0.716,1.112,0.64,NA,1.203,1.746,1.611
1951-10,-1.582,0.177,-0.158,NA,1.123,1.356,0.924
1951-11,1.516,0.559,0.636,NA,0.974,1.957,1.212
1951-12,-0.302,-0.016,0.618,NA,0.929,1.951,1.512
1952-01,-0.01,0.639,0.535,NA,0.861,1.394,1.635
1952-02,-1.573,-0.929,-0.332,NA,0.095,0.723,0.891
1952-03,0.346,-0.76,-0.594,NA,-0.12,0.494,1.082
1952-04,0.563,-0.585,0.176,NA,-0.011,0.887,1.157
1952-05,0.484,0.651,-0.482,NA,0.01,0.406,1.278
1952-06,-0.146,0.355,-0.502,NA,0.117,0.472,1.422
1952-07,-0.813,-0.342,-0.778,NA,-0.023,0.334,0.93
1952-08,1.464,0.525,0.776,NA,0.105,0.437,0.96
1952-09,0.597,1.001,0.905,NA,0.053,0.328,0.818
1952-10,0.712,1.482,1.009,NA,0.824,0.485,1.213
1952-11,0.418,0.819,1.021,NA,0.279,0.55,0.821
1952-12,-0.115,0.46,0.905,NA,0.373,0.621,0.903
1953-01,-2.724,-1.097,0.273,NA,-0.263,0.104,0.389
1953-02,-0.424,-1.503,-0.474,NA,-0.015,-0.305,0.018
1953-03,-1.964,-2.873,-1.298,NA,-0.452,-0.81,-0.406
1953-04,0.63,-1.057,-1.513,NA,-0.403,-0.296,-0.319
1953-05,0.163,-0.567,-1.669,NA,-0.513,-0.776,-0.371
1953-06,0.172,0.377,-2.01,NA,-0.46,-0.731,-0.276
1953-07,0.936,0.517,-0.392,NA,-0.045,-0.435,-0.11
1953-08,0.153,0.497,-0.054,NA,-0.551,-0.089,-0.357
1953-09,0.63,0.848,0.805,NA,-0.587,0.005,-0.389
1953-10,0.004,0.251,0.476,NA,-0.939,-0.123,-0.08
1953-11,-0.712,-0.197,0.078,NA,-1.305,-0.451,-0.734
1953-12,-2.374,-1.837,-0.813,NA,-1.964,-0.92,-1.153
1954-01,-1.212,-2.589,-1.573,NA,-1.574,-1.032,-1.232
1954-02,0.432,-1.487,-1.25,NA,-1.169,-1.313,-0.79
1954-03,0.701,-0.22,-1.469,NA,-0.637,-1.406,-0.749
1954-04,-2.285,-0.297,-2.103,NA,-1.152,-2.004,-1.083
1954-05,0.203,-0.536,-1.638,NA,-1.191,-2.021,-1.172
1954-06,0.958,-0.32,-0.513,NA,-0.983,-1.977,-1.035
1954-07,0.796,0.917,0.448,NA,-0.969,-1.044,-0.767
1954-08,0.528,1.089,0.475,NA,-0.891,-0.817,-1.056
1954-09,0.54,0.93,0.424,NA,-1.009,-0.35,-1.102
1954-10,-0.191,0.275,0.784,NA,-1.11,-0.542,-1.372
1954-11,1.757,1.151,1.716,NA,0.025,0.027,-0.923
1954-12,0.002,0.922,1.224,NA,0.637,-0.013,-0.937
1955-01,0.567,1.271,1.091,NA,1.125,-0.046,-0.218
1955-02,0.178,0.241,0.875,NA,0.985,-0.045,-0.08
1955-03,-1.238,-0.129,0.517,NA,0.605,-0.413,-0.026
1955-04,-0.818,-1.253,0.444,NA,0.76,-0.548,-0.245
1955-05,1.125,-0.473,-0.094,NA,1.039,-0.098,-0.061
1955-06,1.109,0.851,0.401,NA,1.124,0.692,0.122
1955-07,0.525,1.39,0.294,NA,1.001,1.018,0.028
1955-08,-2.086,-0.011,-0.409,NA,0.553,0.661,-0.255
1955-09,-0.664,-1.458,-0.331,NA,0.205,0.331,-0.555
1955-10,-0.954,-2.348,-0.51,NA,-0.03,0.362,-0.768
1955-11,0.399,-0.815,-0.84,NA,-0.706,0.451,-0.525
1955-12,0.871,0.148,-0.701,NA,-0.302,0.507,0.196
1956-01,0.21,0.703,-0.697,NA,-0.449,0.355,0.459
1956-02,-2.866,-0.239,-0.768,NA,-0.976,-0.148,0.034
1956-03,-1.546,-1.731,-1.029,NA,-1.051,-0.535,-0.28
1956-04,-0.823,-3.503,-0.889,NA,-1.01,-0.616,-0.158
1956-05,-1.723,-2.761,-1.531,NA,-1.76,-1.492,-0.394
1956-06,-0.015,-1.683,-2.821,NA,-2.249,-1.699,-0.637
1956-07,0.623,-0.567,-2.829,NA,-2.092,-1.591,-0.668
1956-08,0.71,0.589,-1.153,NA,-1.489,-1.498,-0.636
1956-09,1.771,2.022,0.654,NA,-0.485,-0.56,-0.22
1956-10,-0.984,0.98,0.419,NA,-0.499,-0.641,-0.386
1956-11,-1.81,-0.174,0.167,NA,-1.137,-1.44,-1.34
1956-12,0.784,-1.044,0.568,NA,-1.186,-1.428,-1.156
1957-01,-0.372,-0.647,0.163,NA,-1.366,-1.546,-1.233
1957-02,1.2,0.774,0.434,NA,-0.265,-0.798,-0.842
1957-03,0.394,0.631,-0.31,NA,0.101,-0.607,-0.636
1957-04,-3.213,0.217,-0.426,NA,-0.09,-0.687,-0.77
1957-05,-0.163,-1.177,0.122,NA,0.151,-0.814,-1.055
1957-06,0.388,-1.207,-0.2,NA,0.255,-1.161,-1.316
1957-07,0.925,0.466,0.435,NA,0.323,-0.894,-1.214
1957-08,0.36,0.729,-0.215,NA,0.219,-0.394,-0.888
1957-09,0.713,1.032,0.005,NA,-0.333,0.053,-0.585
1957-10,-0.401,0.177,0.38,NA,-0.152,0.081,-0.467
1957-11,-0.848,-0.445,0.045,NA,0.062,0.107,-0.786
1957-12,-0.361,-1.208,-0.271,NA,-0.389,0.001,-1.223
1958-01,-0.09,-0.919,-0.6,NA,-0.284,-0.161,-1.117
1958-02,0.653,-0.025,-0.373,NA,-0.518,-0.151,-0.548
1958-03,-1.236,-0.254,-1.096,NA,-0.894,-0.987,-0.538
1958-04,-1.441,-0.98,-1.328,NA,-0.727,-0.962,-0.587
1958-05,0.616,-1.223,-0.695,NA,-0.547,-0.425,-0.296
1958-06,1.073,0.26,-0.141,NA,-0.347,-0.467,-0.103
1958-07,0.5,1.059,0.143,NA,-0.443,-0.198,-0.136
1958-08,0.892,1.248,0.238,NA,-0.277,-0.385,-0.088
1958-09,1.202,1.563,1.277,NA,-0.068,-0.082,-0.306
1958-10,-0.126,1.012,1.469,NA,0.036,0.192,-0.122
1958-11,-0.382,0.296,1.072,NA,0.16,0.119,0.095
1958-12,0.519,-0.155,0.82,NA,0.521,0.198,0.044
1959-01,0.711,0.388,0.889,NA,0.78,0.199,0.318
1959-02,-2.47,-0.125,0.029,NA,0.095,-0.245,-0.307
1959-03,1.069,0.026,-0.176,NA,0.594,-0.214,-0.192
1959-04,0.792,-0.106,0.206,NA,1.035,0.104,0.219
1959-05,-1.013,0.562,0.114,NA,0.741,0.13,0.118
1959-06,-0.374,-0.381,-0.322,NA,0.382,0.209,-0.013
1959-07,0.311,-0.742,-0.703,NA,0.32,0.296,-0.139
1959-08,0.297,-0.039,0.295,NA,0.13,0.186,-0.152
1959-09,-2.57,-1.035,-1.06,NA,-0.885,0.005,-0.665
1959-10,0.095,-0.936,-1.364,NA,-0.804,0.238,-0.534
1959-11,1.566,0.235,0.091,NA,0.086,0.653,0.112
1959-12,1.939,2.169,1.341,NA,0.848,1.12,0.949
1960-01,0.063,2.044,1.121,NA,0.54,0.94,0.853
1960-02,0.719,1.379,1.17,NA,1.162,0.887,0.81
1960-03,-0.156,0.27,1.735,NA,0.876,0.574,0.944
1960-04,0.596,0.645,1.983,NA,0.815,0.771,1.211
1960-05,-0.348,-0.1,1.176,NA,0.952,0.763,1.097
1960-06,-0.524,-0.309,-0.044,NA,0.958,0.635,0.883
1960-07,1.65,0.439,0.73,NA,1.26,0.747,1.077
1960-08,0.988,1.189,0.822,NA,1.529,1.408,1.133
1960-09,1.669,2.614,1.825,NA,2.681,1.634,1.332
1960-10,2.602,3.301,3.139,NA,3.942,2.376,2.261
1960-11,0.669,2.916,3.492,NA,3.363,2.889,2.496
1960-12,0.482,2.46,3.444,NA,2.851,3.033,2.732
1961-01,0.679,0.887,2.887,NA,2.879,2.898,2.334
1961-02,0.462,0.686,2.449,NA,2.643,2.842,2.499
1961-03,-3.875,-0.291,1.665,NA,2.329,3.001,2.12
1961-04,1.561,0.222,0.79,NA,2.563,3.397,2.289
1961-05,-1.278,-0.763,0.205,NA,2.534,2.673,2.334
1961-06,-1.296,-0.095,-0.424,NA,2.536,2.225,2.398
1961-07,-0.242,-1.702,-1.028,NA,1.985,1.992,2.255
1961-08,0.653,-0.406,-0.917,NA,1.972,2.04,2.39
1961-09,0.103,0.158,-0.02,NA,1.477,1.991,2.755
1961-10,0.469,0.524,-0.603,NA,0.23,1.927,2.817
1961-11,-1.694,-0.601,-0.938,NA,-0.507,1.819,2.145
1961-12,-0.045,-0.707,-0.512,NA,-0.723,1.86,1.704
1962-01,0.723,-0.462,-0.042,NA,-0.676,1.565,1.626
1962-02,-1.231,-0.217,-0.62,NA,-1.131,1.071,1.177
1962-03,-0.709,-0.535,-0.955,NA,-0.804,0.505,1.127
1962-04,-0.008,-1.581,-1.256,NA,-1.33,-0.625,1.034
1962-05,0.012,-0.649,-0.606,NA,-1.12,-0.809,1.112
1962-06,-2.18,-1.145,-1.342,NA,-1.267,-1.392,1.047
1962-07,-0.307,-1.218,-2.185,NA,-1.209,-1.549,0.661
1962-08,1.01,-0.319,-0.771,NA,-1.123,-1.451,0.689
1962-09,0.567,0.773,-0.181,NA,-1.02,-0.802,0.354
1962-10,-1.619,-0.056,-0.901,NA,-1.808,-1.612,-1.009
1962-11,0.158,-0.535,-0.817,NA,-1.125,-1.485,-1.191
1962-12,-0.531,-1.302,-0.52,NA,-1.316,-1.41,-1.571
1963-01,-2.307,-1.468,-1.136,NA,-2.266,-1.751,-1.958
1963-02,0.005,-1.407,-1.446,NA,-1.77,-1.881,-1.935
1963-03,1.576,-0.35,-1.229,NA,-1.11,-1.59,-1.294
1963-04,1.267,1.568,-0.084,NA,-0.641,-1.396,-1.366
1963-05,-0.734,1.388,-0.345,NA,-0.836,-1.11,-1.347
1963-06,0.305,0.534,-0.024,NA,-0.453,-1.163,-1.22
1963-07,-0.005,-0.393,0.905,NA,-0.363,-1.297,-1.167
1963-08,0.848,0.545,1.32,NA,-0.45,-0.805,-1.141
1963-09,-0.516,0.029,0.333,NA,-0.883,-0.784,-1.309
1963-10,-0.643,-0.412,-0.695,NA,-0.634,-0.929,-1.607
1963-11,1.714,0.44,0.682,NA,0.134,-0.361,-0.725
1963-12,-1.34,0.049,-0.003,NA,-0.064,-0.422,-1.063
1964-01,-2.379,-0.548,-0.734,NA,-0.084,-0.811,-1.525
1964-02,-0.663,-2.349,-1.232,NA,-0.259,-1.223,-1.33
1964-03,0.857,-1.29,-0.864,NA,-0.515,-1.258,-1.098
1964-04,0.073,-0.137,-0.56,NA,-0.882,-0.87,-1.071
1964-05,0.264,0.526,-1.547,NA,-0.689,-0.831,-1.059
1964-06,-0.097,-0.1,-1.288,NA,-0.832,-0.788,-0.929
1964-07,-0.979,-0.533,-0.581,NA,-0.969,-0.374,-1.002
1964-08,-0.432,-1.02,-0.391,NA,-1.453,-0.477,-1.361
1964-09,-0.905,-1.786,-1.313,NA,-1.68,-1.089,-1.74
1964-10,0.045,-0.95,-1.229,NA,-1.428,-1.394,-1.372
1964-11,-0.575,-0.949,-1.684,NA,-2.493,-1.555,-1.588
1964-12,-0.211,-0.653,-1.57,NA,-2.111,-1.673,-1.606
1965-01,0.51,-0.282,-0.859,NA,-1.119,-1.381,-0.819
1965-02,-3.085,-0.751,-1.253,NA,-1.378,-2.007,-1.09
1965-03,0.631,-0.453,-0.86,NA,-1.486,-1.839,-1.337
1965-04,-0.616,-1.588,-1.102,NA,-1.606,-1.793,-1.715
1965-05,0.216,-0.032,-0.746,NA,-1.69,-2.361,-1.614
1965-06,0.407,-0.206,-0.647,NA,-1.613,-2.175,-1.72
1965-07,1.763,1.195,-0.078,NA,-0.772,-0.969,-1.299
1965-08,0.313,1.229,0.899,NA,-0.599,-0.746,-1.469
1965-09,0.639,1.478,0.931,NA,-0.144,-0.744,-1.221
1965-10,-2.266,-0.699,0.295,NA,-0.767,-1.181,-1.46
1965-11,0.924,-0.111,0.717,NA,-0.145,-1.03,-1.805
1965-12,1.396,0.537,1.265,NA,0.595,-0.45,-1.067
1966-01,-0.027,1.238,0.532,NA,0.348,-0.301,-0.513
1966-02,1.203,1.261,0.877,NA,1.22,0.157,-0.03
1966-03,-1.273,0.245,0.469,NA,0.865,0.16,-0.351
1966-04,1.741,1.545,1.794,NA,1.495,0.653,0.044
1966-05,0.375,0.838,1.492,NA,1.586,0.819,0.063
1966-06,0.48,1.536,1.233,NA,1.663,1.129,0.157
1966-07,-0.273,0.182,1.252,NA,1.088,0.857,0.222
1966-08,0.909,0.576,0.946,NA,1.32,1.522,0.508
1966-09,-1.039,-0.324,0.885,NA,0.94,1.133,0.509
1966-10,1.074,0.676,0.6,NA,1.947,1.519,0.812
1966-11,-0.74,-0.227,0.112,NA,1.291,1.425,0.77
1966-12,0.423,0.47,0.147,NA,0.901,1.443,1.043
1967-01,-0.235,-0.436,0.083,NA,0.772,0.884,0.721
1967-02,0.884,0.439,0.13,NA,0.595,1.022,1.165
1967-03,0.179,0.358,0.498,NA,0.86,0.965,1.111
1967-04,-0.793,0.244,-0.251,NA,0.15,1.268,1.1
1967-05,1.718,0.779,0.718,NA,0.589,1.347,1.434
1967-06,-0.9,0.263,0.412,NA,0.314,0.922,1.344
1967-07,0.401,0.83,0.743,NA,0.44,0.94,1.032
1967-08,-0.326,-0.627,0.059,NA,0.083,0.519,0.949
1967-09,1.116,0.716,0.632,NA,0.797,1.003,1.121
1967-10,1.493,1.507,1.729,NA,1.053,1.022,1.903
1967-11,-0.795,1.153,0.653,NA,0.968,0.829,1.516
1967-12,-0.414,0.328,0.628,NA,0.714,0.601,1.13
1968-01,-0.299,-1.062,0.313,NA,0.642,0.499,0.915
1968-02,-0.555,-0.81,0.192,NA,0.139,0.134,0.451
1968-03,-0.934,-1.149,-0.559,NA,-0.099,0.2,0.488
1968-04,0.385,-0.946,-1.423,NA,0.18,-0.066,0.182
1968-05,0.507,-0.124,-0.847,NA,-0.237,0.204,0.209
1968-06,1.24,1.114,-0.192,NA,0.307,0.443,0.382
1968-07,1.09,1.409,0.486,NA,0.472,0.712,0.587
1968-08,-0.311,0.994,0.642,NA,0.494,0.405,0.352
1968-09,1.22,1.206,1.568,NA,0.573,0.71,0.876
1968-10,-0.033,0.468,1.298,NA,-0.18,0.799,0.538
1968-11,-0.711,0.214,0.809,NA,-0.151,0.215,0.529
1968-12,0.333,-0.4,0.404,NA,0.151,0.454,0.579
1969-01,0.48,-0.033,0.221,NA,0.411,0.466,0.674
1969-02,0.269,0.404,0.372,NA,0.628,0.564,0.473
1969-03,0.363,0.454,-0.036,NA,0.885,0.352,0.505
1969-04,-0.185,0.052,-0.049,NA,0.748,-0.216,0.591
1969-05,1.234,0.745,0.67,NA,0.987,0.255,0.488
1969-06,-0.055,0.486,0.65,NA,0.655,0.427,0.619
1969-07,1.34,1.285,0.994,NA,0.695,0.775,0.769
1969-08,0.359,0.763,1.023,NA,0.897,1.036,0.919
1969-09,-0.222,0.647,0.732,NA,0.399,1.074,0.61
1969-10,-2.476,-1.415,-0.087,NA,-0.178,0.549,-0.279
1969-11,0.732,-0.847,-0.254,NA,0.334,0.694,0.072
1969-12,-0.113,-0.809,-0.266,NA,0.191,0.344,0.186
1970-01,1.405,1.097,0.062,NA,0.593,0.548,0.641
1970-02,0.849,1.038,0.292,NA,0.78,0.809,0.891
1970-03,-0.459,1.202,0.289,NA,0.606,0.431,0.958
1970-04,0.125,0.332,1.022,NA,0.677,0.495,0.923
1970-05,-0.638,-0.804,0.54,NA,0.223,0.525,0.781
1970-06,-0.552,-0.863,0.576,NA,0.123,0.418,0.495
1970-07,0.424,-0.587,-0.246,NA,-0.139,0.336,0.346
1970-08,0.425,0.037,-0.588,NA,-0.129,0.389,0.5
1970-09,0.382,0.533,-0.218,NA,0.063,0.383,0.27
1970-10,-0.899,-0.299,-0.729,NA,0.369,0.19,0.08
1970-11,1.429,0.522,0.415,NA,0.659,0.377,0.634
1970-12,-1.319,-0.325,0.014,NA,0.349,0.062,0.334
1971-01,1.41,1.073,0.606,NA,0.32,0.235,0.581
1971-02,-1.122,-0.229,0.109,NA,-0.287,-0.08,0.308
1971-03,0.275,0.507,0.053,NA,-0.133,0.031,0.292
1971-04,-0.34,-1.089,0.331,NA,-0.222,0.425,0.28
1971-05,-1.23,-0.915,-0.747,NA,-0.332,0.013,-0.107
1971-06,1.553,0.19,0.502,NA,0.275,0.507,0.229
1971-07,-1.332,-0.107,-0.948,NA,-0.047,-0.196,-0.193
1971-08,0.621,0.771,-0.027,NA,0.012,-0.319,-0.133
1971-09,-2.29,-1.566,-0.946,NA,-0.6,-0.591,-0.391
1971-10,-0.611,-1.193,-1.099,NA,-0.518,-0.762,-0.133
1971-11,0.05,-1.397,-0.668,NA,-1.141,-0.709,-0.344
1971-12,-1.196,-1.266,-1.981,NA,-1.11,-0.912,-0.595
1972-01,0.655,-0.323,-1.031,NA,-1.48,-0.725,-0.756
1972-02,0.94,0.243,-0.693,NA,-0.685,-0.519,-0.671
1972-03,0.46,1.056,-0.096,NA,-0.656,-0.55,-0.547
1972-04,0.539,1.125,0.372,NA,-0.392,-0.184,-0.456
1972-05,0.786,0.898,0.613,NA,0.038,-0.484,-0.233
1972-06,1.074,1.254,1.724,NA,-0.152,0.097,0.042
1972-07,-0.41,0.775,1.342,NA,-0.004,-0.473,-0.097
1972-08,-1.204,-0.274,0.385,NA,-0.47,-0.453,-0.367
1972-09,-0.999,-2.043,-0.274,NA,-0.324,-0.725,-0.655
1972-10,-0.687,-2.008,-0.898,NA,-0.351,-0.815,-0.609
1972-11,0.454,-0.773,-0.999,NA,-0.177,-0.547,-0.963
1972-12,0.977,0.381,-0.745,NA,0.634,-0.621,-0.369
1973-01,-0.926,0.268,-0.944,NA,0.054,-0.638,-0.948
1973-02,-0.606,-0.244,-0.747,NA,-0.482,-0.924,-0.802
1973-03,-2.566,-2.198,-1.068,NA,-1.046,-0.964,-1.153
1973-04,0.067,-1.912,-0.752,NA,-1.147,-0.777,-1.072
1973-05,0.737,-0.742,-0.677,NA,-1.214,-0.599,-0.8
1973-06,0.288,0.442,-1.516,NA,-1.553,-0.273,-1.188
1973-07,0.511,0.67,-0.763,NA,-1.239,-0.34,-0.918
1973-08,0.283,0.396,-0.249,NA,-0.924,-0.606,-1.02
1973-09,0.133,0.297,0.452,NA,-0.665,-0.668,-0.698
1973-10,-0.743,-0.484,0.025,NA,-0.693,-0.97,-0.72
1973-11,-1.116,-1.195,-0.832,NA,-1.195,-1.575,-0.999
1973-12,-0.686,-1.803,-1.196,NA,-1.971,-2.066,-0.943
1974-01,1.414,-0.037,-0.389,NA,-0.831,-1.291,-0.539
1974-02,1.368,1.136,0.208,NA,-0.015,-0.58,-0.358
1974-03,-0.666,1.519,0.013,NA,0.225,-0.522,-0.546
1974-04,-1.989,0.018,-0.072,NA,-0.085,-0.601,-0.855
1974-05,0.525,-1.173,0.495,NA,-0.156,-0.603,-0.938
1974-06,0.048,-0.731,0.977,NA,-0.232,-1.045,-1.246
1974-07,-0.43,-0.047,-0.106,NA,-0.424,-0.756,-1.232
1974-08,1.253,0.563,-0.361,NA,-0.085,-0.24,-0.744
1974-09,1.896,2.095,1.163,NA,0.742,0.747,0.041
1974-10,-0.389,1.651,1.328,NA,0.871,0.607,0.101
1974-11,0.588,1.203,1.412,NA,1.314,0.653,0.121
1974-12,-0.248,-0.218,1.152,NA,1.492,0.511,-0.225
1975-01,0.603,0.394,1.34,NA,1.045,0.536,0.166
1975-02,-1.365,-0.441,0.458,NA,0.156,0.203,0.059
1975-03,0.283,-0.248,-0.409,NA,0.351,0.249,0.352
1975-04,0.015,-0.966,-0.218,NA,0.655,0.461,0.353
1975-05,-0.939,-0.544,-0.757,NA,0.369,0.528,0.109
1975-06,-2.059,-1.744,-1.399,NA,0.063,0.558,-0.161
1975-07,0.437,-1.27,-1.752,NA,0.242,0.114,-0.183
1975-08,-0.547,-1.1,-1.274,NA,-0.325,-0.499,-0.337
1975-09,0.865,0.389,-0.826,NA,-0.958,-0.112,-0.142
1975-10,-1.485,-0.722,-1.529,NA,-1.309,-0.173,-0.266
1975-11,-0.392,-0.597,-1.398,NA,-1.638,-0.438,-0.149
1975-12,-1.933,-2.484,-1.561,NA,-2.179,-0.887,-0.354
1976-01,-1.684,-2.429,-2.252,NA,-2.968,-1.138,-1.057
1976-02,-0.587,-2.313,-2.059,NA,-2.591,-1.618,-1.505
1976-03,-0.003,-1.544,-2.898,NA,-2.736,-2.494,-1.444
1976-04,-2.646,-1.835,-2.996,NA,-3.135,-2.765,-1.462
1976-05,-0.774,-1.847,-3.075,NA,-3.226,-3.036,-1.73
1976-06,-1.665,-3.116,-3.47,NA,-3.317,-3.701,-2.092
1976-07,-1.784,-2.438,-3.239,NA,-3.657,-3.938,-2.203
1976-08,-1.044,-2.703,-3.343,NA,-3.983,-3.988,-2.812
1976-09,1.821,0.4,-1.435,NA,-3.538,-3.052,-2.933
1976-10,2.078,2.301,0.943,NA,-1.564,-1.905,-1.904
1976-11,0.213,2.424,1.242,NA,-1.237,-1.825,-2.06
1976-12,0.357,1.712,1.586,NA,-0.508,-1.379,-2.008
1977-01,0.515,0.456,1.857,NA,0.173,-1.202,-1.737
1977-02,1.498,1.136,2.386,NA,0.927,-0.537,-0.921
1977-03,0.905,1.569,2.214,NA,1.149,-0.619,-0.829
1977-04,-0.782,1.313,1.059,NA,1.307,-0.413,-0.933
1977-05,0.031,-0.023,0.971,NA,1.498,-0.298,-0.826
1977-06,0.649,-0.224,1.297,NA,1.945,0.285,-0.545
1977-07,-1.353,-0.309,0.742,NA,1.88,0.461,-0.78
1977-08,0.875,0.301,0.14,NA,2.394,0.861,-0.492
1977-09,-0.895,-0.733,-0.74,NA,1.631,0.634,-0.916
1977-10,-0.705,-0.606,-0.795,NA,0.363,0.718,-0.772
1977-11,-0.126,-1.167,-0.887,NA,0.217,0.858,-0.736
1977-12,0.398,-0.425,-0.824,NA,0.261,1.172,-0.24
1978-01,0.562,0.335,-0.166,NA,0.253,1.406,0.254
1978-02,1.417,1.125,0.212,NA,0.202,1.908,0.716
1978-03,0.799,1.489,0.748,NA,0.165,1.637,0.854
1978-04,-0.064,1.452,1.054,NA,0.318,0.894,1.073
1978-05,-0.69,-0.105,0.925,NA,0.179,0.688,1.112
1978-06,-0.243,-0.855,0.883,NA,-0.053,0.653,1.318
1978-07,1.017,-0.05,1.024,NA,0.418,0.666,1.608
1978-08,-1.235,-0.34,-0.407,NA,-0.107,-0.063,1.635
1978-09,-1.403,-1.137,-1.474,NA,-0.222,-0.552,0.949
1978-10,-3.098,-3.748,-2.601,NA,-0.659,-0.896,-0.224
1978-11,-1.107,-3.202,-2.925,NA,-0.923,-1.289,-0.531
1978-12,1.355,-0.821,-1.374,NA,-0.42,-0.888,-0.176
1979-01,0.03,0.28,-1.593,NA,-0.632,-0.641,-0.273
1979-02,0.317,0.799,-0.937,NA,-1.12,-0.769,-0.609
1979-03,1.537,0.79,-0.048,NA,-0.889,-0.243,-0.49
1979-04,0.313,1.138,0.822,NA,-0.747,0.025,-0.313
1979-05,1.303,1.784,1.577,NA,-0.224,0.352,-0.066
1979-06,-0.42,0.655,1.073,NA,-0.277,0.216,-0.272
1979-07,-0.623,0.225,0.956,NA,-0.647,-0.055,-0.204
1979-08,0.807,-0.109,1.185,NA,-0.138,-0.362,-0.223
1979-09,-1.127,-0.631,-0.007,NA,-0.108,-0.784,-0.259
1979-10,0.324,-0.037,0.038,NA,0.683,-0.639,-0.007
1979-11,-0.445,-0.742,-0.85,NA,0.803,-0.708,-0.097
1979-12,1.169,0.591,0.091,NA,0.748,-0.218,0.198
1980-01,-0.284,0.231,0.09,NA,0.592,-0.507,-0.035
1980-02,0.825,0.81,0.147,NA,0.753,-0.059,-0.219
1980-03,1.186,0.763,0.863,NA,0.646,0.457,-0.153
1980-04,-1.38,0.627,0.484,NA,0.336,0.752,-0.299
1980-05,-0.613,-0.383,0.493,NA,-0.169,0.844,-0.301
1980-06,1.76,0.209,0.756,NA,0.496,0.982,0.115
1980-07,-0.324,0.645,0.872,NA,0.522,0.858,-0.126
1980-08,-0.288,0.731,0.258,NA,0.219,0.76,0.006
1980-09,0.215,-0.467,-0.241,NA,0.583,0.407,0.285
1980-10,0.867,0.42,0.702,NA,0.853,0.601,0.947
1980-11,-0.575,0.22,0.618,NA,0.758,0.159,1.028
1980-12,-0.512,-0.186,-0.477,NA,0.112,0.087,0.576
1981-01,-0.962,-1.396,-0.735,NA,-0.106,-0.074,0.301
1981-02,0.067,-0.872,-0.544,NA,-0.388,-0.263,0.226
1981-03,1.795,0.304,-0.001,NA,-0.19,0.381,0.283
1981-04,-0.355,0.814,-0.567,NA,-0.001,0.245,0.187
1981-05,1.564,1.833,0.318,NA,0.593,0.703,0.255
1981-06,-0.213,0.599,0.593,NA,-0.015,0.362,0.29
1981-07,-0.174,0.699,1.052,NA,0.017,0.401,0.327
1981-08,-1.14,-1.086,0.657,NA,-0.161,-0.047,-0.01
1981-09,1.341,0.319,0.58,NA,0.324,0.099,0.568
