file-timestamp,2023-06-15T03:19:05,,,,,,
station-id,50,,,,,,
station-name,Taw and Torridge,,,,,,
data-type-id,spi,,,,,,
data-type-name,Standardised Precipitation Index,,,,,,
reference-period,1961-2010,,,,,,
distribution,Gamma,,,,,,
date,spi-1,spi-3,spi-6,spi-9,spi-12,spi-18,spi-24
1952-11,0.209,0.602,0.918,NA,0.532,0.314,0.749
1952-12,0.002,0.297,0.905,NA,0.572,0.433,0.822
1953-01,-2.337,-1.158,0.442,NA,-0.026,0.054,0.32
1953-02,-0.531,-1.448,-0.558,NA,0.112,-0.387,0.024
1953-03,-1.526,-2.784,-1.319,NA,-0.274,-0.63,-0.333
1953-04,0.385,-1.213,-1.678,NA,-0.383,-0.238,-0.386
1953-05,0.627,-0.316,-1.441,NA,-0.335,-0.352,-0.38
1953-06,-0.262,0.222,-1.997,NA,-0.369,-0.437,-0.356
1953-07,1.429,0.904,-0.081,NA,0.269,-0.095,-0.028
1953-08,0.409,0.764,0.379,NA,-0.325,0.243,-0.255
1953-09,0.819,1.404,1.22,NA,-0.267,0.35,-0.104
1953-10,-0.606,0.138,0.661,NA,-0.674,0.005,0.043
1953-11,-0.638,-0.384,0.163,NA,-0.92,-0.227,-0.294
1953-12,-2.171,-2.103,-0.479,NA,-1.511,-0.603,-0.655
1954-01,-1.029,-2.466,-1.401,NA,-1.195,-0.652,-0.814
1954-02,0.718,-1.226,-1.166,NA,-0.78,-1.018,-0.432
1954-03,0.252,-0.201,-1.652,NA,-0.473,-1.113,-0.476
1954-04,-1.758,-0.145,-1.97,NA,-0.786,-1.507,-0.772
1954-05,0.386,-0.552,-1.4,NA,-0.875,-1.486,-0.796
1954-06,0.898,-0.012,-0.259,NA,-0.557,-1.444,-0.663
1954-07,1.293,1.309,0.919,NA,-0.581,-0.554,-0.265
1954-08,0.425,1.254,0.694,NA,-0.617,-0.347,-0.7
1954-09,0.804,1.316,1.009,NA,-0.651,0.085,-0.631
1954-10,0.305,0.659,1.379,NA,-0.286,0.096,-0.664
1954-11,1.691,1.388,1.977,NA,0.52,0.479,-0.303
1954-12,-0.121,0.993,1.504,NA,0.995,0.486,-0.322
1955-01,0.451,1.102,1.103,NA,1.336,0.251,0.166
1955-02,0.296,0.178,1.012,NA,1.205,0.219,0.299
1955-03,-1.45,-0.217,0.549,NA,0.956,-0.152,0.304
1955-04,-0.384,-0.951,0.396,NA,1.085,-0.038,0.213
1955-05,1.08,-0.387,-0.105,NA,1.272,0.287,0.292
1955-06,0.856,0.896,0.353,NA,1.299,0.951,0.513
1955-07,-0.718,0.646,-0.164,NA,0.79,1.027,0.122
1955-08,-2.648,-0.957,-1.054,NA,0.314,0.571,-0.246
1955-09,-0.673,-2.363,-0.943,NA,-0.106,0.377,-0.525
1955-10,-0.844,-2.149,-1.182,NA,-0.478,0.346,-0.54
1955-11,-0.487,-1.279,-1.859,NA,-1.31,0.181,-0.548
1955-12,0.955,-0.238,-1.473,NA,-0.856,0.265,0.094
1956-01,0.256,0.379,-0.964,NA,-0.91,0.018,0.332
1956-02,-2.557,-0.125,-0.953,NA,-1.477,-0.407,-0.086
1956-03,-1.396,-1.655,-1.245,NA,-1.545,-0.788,-0.289
1956-04,-0.79,-3.212,-1.176,NA,-1.523,-0.985,-0.202
1956-05,-1.389,-2.385,-1.245,NA,-2.159,-1.707,-0.411
1956-06,0.214,-1.259,-2.316,NA,-2.481,-1.857,-0.605
1956-07,0.948,0.003,-2.01,NA,-1.885,-1.643,-0.705
1956-08,0.755,0.882,-0.511,NA,-1.241,-1.594,-0.653
1956-09,1.532,1.801,0.807,NA,-0.501,-0.848,-0.429
1956-10,-0.983,0.63,0.469,NA,-0.506,-0.949,-0.682
1956-11,-2.052,-0.598,0.095,NA,-0.844,-1.716,-1.53
1956-12,0.314,-1.516,0.17,NA,-1.131,-1.779,-1.473
1957-01,-0.258,-1.1,-0.276,NA,-1.285,-1.65,-1.478
1957-02,1.281,0.605,0.022,NA,-0.326,-0.912,-1.134
1957-03,0.717,0.891,-0.452,NA,0.089,-0.641,-0.87
1957-04,-2.901,0.55,-0.55,NA,-0.09,-0.695,-1.023
1957-05,-0.104,-0.761,0.123,NA,0.103,-0.606,-1.256
1957-06,0.089,-1.361,-0.007,NA,0.072,-1.003,-1.553
1957-07,0.874,0.343,0.579,NA,0.047,-0.799,-1.289
1957-08,0.614,0.696,0.076,NA,-0.005,-0.294,-0.887
1957-09,1.101,1.375,0.355,NA,-0.195,0.209,-0.488
1957-10,0.085,0.794,0.833,NA,0.159,0.316,-0.266
1957-11,-1.381,-0.096,0.337,NA,0.267,0.233,-0.437
1957-12,-0.821,-1.315,-0.039,NA,-0.069,-0.001,-0.895
1958-01,-0.139,-1.547,-0.393,NA,-0.044,-0.256,-0.882
1958-02,0.925,-0.111,-0.209,NA,-0.193,-0.19,-0.351
1958-03,-1.784,-0.261,-1.186,NA,-0.722,-0.822,-0.397
1958-04,-1.392,-0.821,-1.756,NA,-0.546,-0.758,-0.432
1958-05,0.835,-1.218,-0.755,NA,-0.334,-0.239,-0.175
1958-06,0.99,0.479,0.023,NA,-0.067,-0.11,-0.036
1958-07,0.326,1.046,0.277,NA,-0.215,0.05,-0.175
1958-08,1.27,1.316,0.428,NA,0.009,0.004,-0.047
1958-09,1.408,1.732,1.652,NA,0.133,0.239,-0.076
1958-10,0.178,1.381,1.81,NA,0.179,0.514,0.169
1958-11,-0.441,0.533,1.315,NA,0.383,0.461,0.38
1958-12,0.142,-0.211,0.929,NA,0.687,0.474,0.388
1959-01,0.579,0.058,0.95,NA,0.878,0.41,0.535
1959-02,-2.762,-0.475,-0.024,NA,0.17,-0.06,-0.039
1959-03,0.842,-0.237,-0.388,NA,0.668,-0.159,-0.025
1959-04,0.744,-0.395,-0.228,NA,1.002,-0.023,0.296
1959-05,-0.992,0.377,-0.271,NA,0.682,0.096,0.207
1959-06,-0.505,-0.573,-0.647,NA,0.313,0.227,0.128
1959-07,0.057,-0.928,-1.065,NA,0.236,0.281,-0.039
1959-08,-0.497,-0.71,-0.353,NA,-0.304,-0.069,-0.253
1959-09,-2.877,-1.75,-1.774,NA,-1.371,-0.19,-0.807
1959-10,0.47,-0.975,-1.561,NA,-1.176,0.13,-0.663
1959-11,1.74,0.506,-0.09,NA,-0.307,0.488,-0.005
1959-12,1.744,2.217,1.028,NA,0.409,0.822,0.72
1960-01,-0.01,2.039,0.872,NA,0.166,0.691,0.668
1960-02,0.44,1.118,1.08,NA,0.709,0.479,0.528
1960-03,-0.608,-0.187,1.566,NA,0.403,0.05,0.636
1960-04,0.643,0.18,1.758,NA,0.374,0.143,0.85
1960-05,-0.57,-0.454,0.745,NA,0.441,0.145,0.685
1960-06,-0.493,-0.447,-0.524,NA,0.455,0.039,0.478
1960-07,1.741,0.522,0.46,NA,0.906,0.306,0.757
1960-08,0.917,1.18,0.677,NA,1.324,0.915,0.698
1960-09,1.413,2.263,1.627,NA,2.21,1.09,0.687
1960-10,1.612,2.108,2.157,NA,2.618,1.373,1.082
1960-11,1.234,2.236,2.673,NA,2.359,1.919,1.444
1960-12,0.808,2.082,2.911,NA,2.046,2.156,1.726
1961-01,0.77,1.527,2.352,NA,2.177,2.192,1.579
1961-02,0.219,0.833,2.043,NA,2.114,2.271,1.769
1961-03,-2.872,-0.292,1.399,NA,1.964,2.297,1.459
1961-04,1.405,-0.156,1.147,NA,2.052,2.491,1.553
1961-05,-1.313,-0.967,0.257,NA,2.013,1.9,1.567
1961-06,-1.016,-0.373,-0.571,NA,2.003,1.466,1.652
1961-07,-0.114,-1.451,-1.232,NA,1.453,1.381,1.614
1961-08,0.552,-0.334,-0.934,NA,1.423,1.477,1.853
1961-09,0.14,0.18,-0.167,NA,1.054,1.56,2.099
1961-10,1.031,0.895,-0.076,NA,0.744,1.607,2.162
1961-11,-1.376,0.053,-0.271,NA,-0.04,1.562,1.606
1961-12,-0.053,-0.064,0.005,NA,-0.359,1.588,1.229
1962-01,0.873,-0.24,0.419,NA,-0.313,1.347,1.296
1962-02,-0.864,0.01,-0.025,NA,-0.594,0.985,1.031
1962-03,-0.361,-0.106,-0.195,NA,-0.291,0.605,1.072
1962-04,0.15,-1.003,-0.801,NA,-0.597,0.131,1
1962-05,0.1,-0.279,-0.204,NA,-0.372,-0.191,1.097
1962-06,-1.489,-0.871,-0.707,NA,-0.449,-0.708,1.098
1962-07,-0.583,-1.182,-1.705,NA,-0.526,-1.005,0.663
1962-08,0.624,-0.653,-0.756,NA,-0.539,-0.945,0.622
1962-09,0.304,0.125,-0.514,NA,-0.511,-0.505,0.35
1962-10,-1.744,-0.543,-1.337,NA,-1.471,-1.123,-0.442
1962-11,-0.839,-1.359,-1.704,NA,-1.296,-1.24,-0.949
1962-12,-0.812,-2.182,-1.516,NA,-1.564,-1.235,-1.404
1963-01,-2.551,-2.569,-1.996,NA,-2.585,-1.636,-1.854
1963-02,-0.621,-2.141,-2.456,NA,-2.511,-1.903,-1.909
1963-03,1.226,-1.11,-2.371,NA,-2.112,-1.647,-1.437
1963-04,1.076,0.828,-1.316,NA,-1.709,-1.799,-1.476
1963-05,-0.58,1.038,-1.045,NA,-1.912,-1.591,-1.446
1963-06,0.503,0.532,-0.602,NA,-1.51,-1.667,-1.341
1963-07,0.141,-0.059,0.486,NA,-1.271,-1.836,-1.317
1963-08,1.128,0.867,1.266,NA,-1.15,-1.372,-1.213
1963-09,-0.513,0.389,0.587,NA,-1.452,-1.396,-1.298
1963-10,-0.947,-0.28,-0.372,NA,-1.195,-1.538,-1.763
1963-11,1.921,0.402,0.87,NA,-0.136,-1.026,-1.019
1963-12,-2.256,-0.319,-0.055,NA,-0.423,-1.225,-1.452
1964-01,-2.292,-0.829,-0.771,NA,-0.386,-1.518,-1.908
1964-02,-0.996,-3.147,-1.547,NA,-0.462,-1.87,-1.818
1964-03,-0.086,-2.237,-1.613,NA,-0.871,-1.955,-1.818
1964-04,0.023,-0.987,-1.283,NA,-1.087,-1.578,-1.802
1964-05,0.171,-0.147,-2.484,NA,-0.96,-1.35,-1.844
1964-06,-0.279,-0.318,-2.082,NA,-1.218,-1.371,-1.876
1964-07,-0.153,-0.355,-1.049,NA,-1.237,-0.81,-1.83
1964-08,-0.244,-0.57,-0.607,NA,-1.82,-0.755,-2.099
1964-09,-0.843,-0.969,-1.029,NA,-1.982,-1.219,-2.262
1964-10,0.152,-0.585,-0.836,NA,-1.49,-1.289,-1.776
1964-11,-0.181,-0.524,-0.939,NA,-2.412,-1.359,-1.713
1964-12,-0.036,-0.208,-0.771,NA,-1.79,-1.439,-1.602
1965-01,0.661,0.14,-0.321,NA,-0.864,-1.202,-0.852
1965-02,-3.505,-0.58,-0.826,NA,-1.112,-1.899,-1.005
1965-03,0.127,-0.644,-0.64,NA,-1.118,-1.761,-1.234
1965-04,0.012,-1.614,-0.768,NA,-1.045,-1.528,-1.387
1965-05,0.338,0.087,-0.518,NA,-1.035,-2.107,-1.3
1965-06,0.522,0.341,-0.383,NA,-0.845,-1.736,-1.427
1965-07,1.613,1.276,0.06,NA,-0.279,-0.719,-1.112
1965-08,0.48,1.271,1.047,NA,-0.095,-0.416,-1.326
1965-09,0.792,1.545,1.411,NA,0.355,-0.193,-1.011
1965-10,-2.22,-0.463,0.487,NA,-0.23,-0.586,-1.131
1965-11,0.394,-0.447,0.527,NA,-0.046,-0.574,-1.644
1965-12,1.817,0.491,1.284,NA,0.753,0.134,-0.689
1966-01,-0.522,1.08,0.416,NA,0.32,0.003,-0.366
1966-02,0.922,1.197,0.585,NA,1.044,0.273,0.002
1966-03,-1.044,-0.299,0.107,NA,0.868,0.272,-0.116
1966-04,1.838,1.272,1.542,NA,1.284,0.643,0.205
1966-05,0.671,1.007,1.485,NA,1.384,0.776,0.281
1966-06,0.48,1.678,0.874,NA,1.417,1.002,0.425
1966-07,-0.341,0.298,1.078,NA,0.869,0.718,0.382
1966-08,0.86,0.47,0.936,NA,1.031,1.34,0.619
1966-09,-0.792,-0.208,0.991,NA,0.647,1.145,0.614
1966-10,0.416,0.247,0.323,NA,1.28,1.148,0.66
1966-11,-0.82,-0.634,-0.264,NA,0.922,1.009,0.549
1966-12,0.729,0.18,-0.035,NA,0.465,1.083,0.807
1967-01,-0.614,-0.475,-0.186,NA,0.404,0.522,0.449
1967-02,0.901,0.448,-0.123,NA,0.397,0.631,0.882
1967-03,-0.064,0.017,0.064,NA,0.581,0.454,0.867
1967-04,-0.608,0.234,-0.29,NA,-0.021,0.783,0.797
1967-05,1.593,0.606,0.626,NA,0.244,0.981,1.025
1967-06,-1.282,0.007,-0.059,NA,-0.112,0.303,0.875
1967-07,-0.107,0.229,0.265,NA,-0.058,0.415,0.53
1967-08,0.042,-0.784,-0.243,NA,-0.33,0.186,0.465
1967-09,1.037,0.495,0.329,NA,0.203,0.601,0.517
1967-10,1.801,1.702,1.603,NA,0.885,0.778,1.347
1967-11,-0.354,1.496,0.828,NA,0.964,0.629,1.224
1967-12,-0.026,1.033,1.043,NA,0.733,0.513,0.792
1968-01,-0.023,-0.432,0.921,NA,0.847,0.505,0.8
1968-02,-0.773,-0.535,0.656,NA,0.381,0.159,0.46
1968-03,-0.31,-0.819,0.25,NA,0.335,0.248,0.541
1968-04,0.195,-0.883,-0.899,NA,0.477,0.196,0.263
1968-05,0.288,-0.101,-0.583,NA,0.13,0.393,0.208
1968-06,1.412,1.155,0.091,NA,0.796,0.603,0.434
1968-07,0.858,1.362,0.535,NA,0.985,0.903,0.616
1968-08,-0.645,0.874,0.595,NA,0.886,0.588,0.358
1968-09,0.804,0.51,1.108,NA,0.833,0.773,0.641
1968-10,-0.167,-0.112,0.814,NA,-0.078,0.742,0.484
1968-11,-1.483,-0.495,0.166,NA,-0.349,0.159,0.384
1968-12,0.113,-0.94,-0.418,NA,-0.289,0.37,0.271
1969-01,0.573,-0.42,-0.396,NA,-0.072,0.495,0.496
1969-02,0.073,0.264,-0.183,NA,0.138,0.485,0.3
1969-03,0.283,0.393,-0.468,NA,0.265,0.301,0.347
1969-04,-0.029,-0.035,-0.409,NA,0.223,-0.305,0.415
1969-05,1.643,1.094,0.731,NA,0.592,0.108,0.433
1969-06,-0.207,0.789,0.776,NA,0.118,0.095,0.583
1969-07,0.841,1.147,0.845,NA,0.108,0.292,0.728
1969-08,0.013,0.192,0.785,NA,0.263,0.478,0.752
1969-09,-0.362,0.098,0.544,NA,-0.087,0.442,0.459
1969-10,-2.732,-1.687,-0.449,NA,-0.623,-0.06,-0.495
1969-11,0.829,-0.92,-0.706,NA,0.053,0.097,-0.263
1969-12,-0.087,-0.821,-0.61,NA,0.002,-0.285,-0.264
1970-01,0.626,0.663,-0.529,NA,0.008,-0.289,-0.072
1970-02,1.151,0.779,-0.018,NA,0.389,0.128,0.305
1970-03,0.253,1.136,0.158,NA,0.388,-0.005,0.379
1970-04,0.652,1.254,1.206,NA,0.528,0.18,0.448
1970-05,-0.922,-0.077,0.59,NA,-0.055,0.316,0.318
1970-06,-0.132,-0.381,0.732,NA,-0.042,0.308,0.012
1970-07,0.536,-0.353,0.616,NA,-0.126,0.248,-0.069
1970-08,0.526,0.349,0.164,NA,0.013,0.377,0.142
1970-09,0.274,0.592,0.173,NA,0.186,0.369,0.028
1970-10,-0.387,0.003,-0.322,NA,0.641,0.245,-0.013
1970-11,1.385,0.589,0.66,NA,0.823,0.288,0.544
1970-12,-1.042,-0.052,0.27,NA,0.597,0.091,0.37
1971-01,1.33,1.104,0.7,NA,0.846,0.306,0.545
1971-02,-1.004,-0.138,0.237,NA,0.237,0.114,0.366
1971-03,0.009,0.425,0.162,NA,0.179,0.186,0.327
1971-04,-0.675,-1.339,0.227,NA,-0.077,0.55,0.261
1971-05,-0.852,-1.062,-0.71,NA,-0.073,0.221,-0.112
1971-06,1.453,0.273,0.466,NA,0.422,0.668,0.22
1971-07,-1.033,0.087,-0.901,NA,0.089,0.314,-0.082
1971-08,0.599,0.722,-0.057,NA,0.111,0.133,0.036
1971-09,-1.776,-1.178,-0.741,NA,-0.335,-0.209,-0.131
1971-10,-0.293,-0.72,-0.63,NA,-0.278,-0.385,0.198
1971-11,0.468,-0.71,-0.121,NA,-0.638,-0.169,0.097
1971-12,-1.521,-0.868,-1.422,NA,-0.747,-0.459,-0.138
1972-01,0.295,-0.485,-0.832,NA,-1.211,-0.482,-0.202
1972-02,0.576,-0.352,-0.781,NA,-0.747,-0.459,-0.331
1972-03,-0.211,0.291,-0.493,NA,-0.845,-0.548,-0.411
1972-04,0.83,0.609,-0.065,NA,-0.454,-0.276,-0.366
1972-05,0.646,0.598,-0.047,NA,-0.161,-0.552,-0.179
1972-06,1.04,1.382,1.104,NA,-0.334,-0.092,0.029
1972-07,-0.543,0.594,0.816,NA,-0.235,-0.621,-0.159
1972-08,-1.214,-0.32,0.076,NA,-0.715,-0.657,-0.456
1972-09,-1.27,-2.062,-0.358,NA,-0.666,-0.89,-0.686
1972-10,-1.128,-2.21,-1.267,NA,-0.879,-0.974,-0.788
1972-11,0.558,-0.968,-1.136,NA,-0.824,-0.776,-1.061
1972-12,0.837,0.123,-1.019,NA,-0.059,-0.875,-0.627
1973-01,-0.736,0.301,-1.053,NA,-0.398,-0.873,-1.082
1973-02,0.034,-0.002,-0.673,NA,-0.578,-1.005,-0.856
1973-03,-1.935,-1.488,-0.858,NA,-0.911,-0.984,-1.093
1973-04,0.042,-1.134,-0.4,NA,-1.048,-0.89,-0.98
1973-05,0.476,-0.817,-0.472,NA,-1.126,-0.926,-0.835
1973-06,-0.315,-0.122,-1.379,NA,-1.61,-0.751,-1.322
1973-07,0.364,0.102,-0.758,NA,-1.311,-0.699,-1.129
1973-08,0.31,0.035,-0.535,NA,-1.007,-0.823,-1.24
1973-09,0.314,0.381,0.155,NA,-0.64,-0.695,-0.885
1973-10,-1.015,-0.432,-0.385,NA,-0.575,-1.038,-0.983
1973-11,-0.562,-0.878,-0.795,NA,-0.927,-1.42,-1.259
1973-12,-0.447,-1.404,-0.824,NA,-1.449,-1.774,-1.101
1974-01,1.015,0,-0.324,NA,-0.718,-1.259,-0.765
1974-02,1.231,0.908,0.111,NA,-0.26,-0.688,-0.55
1974-03,-0.851,1.098,-0.223,NA,-0.128,-0.606,-0.646
1974-04,-1.762,-0.18,-0.157,NA,-0.371,-0.541,-0.925
1974-05,-0.162,-1.738,0.038,NA,-0.531,-0.715,-1.08
1974-06,-0.085,-1.267,0.245,NA,-0.497,-1.123,-1.438
1974-07,-0.038,-0.358,-0.485,NA,-0.574,-0.849,-1.38
1974-08,0.923,0.35,-0.742,NA,-0.402,-0.639,-1.019
1974-09,2.597,2.311,1.295,NA,0.589,0.502,-0.049
1974-10,0.206,1.992,1.571,NA,0.945,0.504,0.223
1974-11,0.541,1.793,1.749,NA,1.215,0.586,0.206
1974-12,0.151,0.345,1.71,NA,1.425,0.668,0.058
1975-01,0.807,0.752,1.807,NA,1.263,0.763,0.393
1975-02,-1.416,-0.08,1.15,NA,0.582,0.464,0.185
1975-03,0.021,-0.196,0.056,NA,0.76,0.408,0.377
1975-04,0.533,-0.773,0.17,NA,1.073,0.749,0.448
1975-05,-0.808,-0.269,-0.278,NA,0.996,0.739,0.301
1975-06,-2.089,-1.324,-1.047,NA,0.758,0.713,0.161
1975-07,0.2,-1.35,-1.652,NA,0.775,0.415,0.116
1975-08,-0.275,-1.01,-1.012,NA,0.474,0.008,0.012
1975-09,0.819,0.309,-0.608,NA,-0.352,0.343,0.129
1975-10,-1.627,-0.68,-1.565,NA,-0.872,0.189,0.047
1975-11,0.086,-0.442,-1.155,NA,-1.015,0.239,0.152
1975-12,-1.435,-1.85,-1.169,NA,-1.519,-0.049,0.015
1976-01,-1.444,-1.816,-1.661,NA,-2.287,-0.36,-0.498
1976-02,-0.191,-1.804,-1.568,NA,-1.971,-0.628,-0.793
1976-03,-0.137,-1.325,-2.29,NA,-2.115,-1.488,-0.725
1976-04,-2.844,-1.548,-2.399,NA,-2.549,-1.855,-0.755
1976-05,-0.31,-1.614,-2.459,NA,-2.509,-2.062,-0.798
1976-06,-0.676,-2.163,-2.578,NA,-2.378,-2.558,-0.97
1976-07,-1.595,-1.583,-2.406,NA,-2.676,-2.99,-1.184
1976-08,-1.401,-2.19,-2.777,NA,-3.137,-3.112,-1.671
1976-09,1.283,-0.542,-1.821,NA,-3.012,-2.61,-2.11
1976-10,1.181,0.927,-0.106,NA,-1.693,-2.015,-1.689
1976-11,0.051,1.322,0.012,NA,-1.659,-2.036,-1.882
1976-12,0.153,0.784,0.277,NA,-1.161,-1.634,-1.966
1977-01,0.412,0.199,0.706,NA,-0.556,-1.478,-1.856
1977-02,1.302,0.865,1.424,NA,-0.012,-1.016,-1.206
1977-03,0.245,1.101,1.209,NA,0.064,-1.167,-1.201
1977-04,-0.282,0.947,0.662,NA,0.343,-0.861,-1.293
1977-05,-0.022,-0.221,0.606,NA,0.402,-0.888,-1.235
1977-06,0.548,-0.007,0.907,NA,0.691,-0.527,-1.022
1977-07,-1.248,-0.416,0.33,NA,0.701,-0.343,-1.246
1977-08,0.6,0.016,-0.196,NA,1.165,-0.155,-1.106
1977-09,-1.145,-1.004,-0.83,NA,0.543,-0.343,-1.447
1977-10,-0.699,-0.78,-1.043,NA,-0.194,-0.22,-1.228
1977-11,0.188,-0.959,-0.874,NA,-0.149,-0.154,-1.259
1977-12,-0.817,-0.976,-1.408,NA,-0.444,-0.225,-1.194
1978-01,0.717,-0.032,-0.557,NA,-0.313,0.172,-0.603
1978-02,0.974,0.42,-0.332,NA,-0.456,0.607,-0.316
1978-03,0.971,1.392,0.26,NA,-0.283,0.49,-0.152
1978-04,-0.596,0.938,0.482,NA,-0.306,0.074,-0.001
1978-05,-0.816,-0.229,0.19,NA,-0.464,-0.058,-0.059
1978-06,0.044,-1.033,0.651,NA,-0.63,-0.097,0.029
1978-07,0.791,-0.03,0.59,NA,-0.163,-0.024,0.335
1978-08,-0.99,-0.187,-0.365,NA,-0.594,-0.63,0.394
1978-09,-1.272,-0.933,-1.488,NA,-0.645,-0.913,-0.083
1978-10,-3.106,-3.077,-2.349,NA,-1.044,-1.29,-0.834
1978-11,-1.132,-2.966,-2.475,NA,-1.414,-1.679,-1.103
1978-12,0.67,-1.538,-1.796,NA,-0.866,-1.529,-0.99
1979-01,-0.006,-0.294,-1.897,NA,-1.137,-1.278,-0.976
1979-02,-0.122,0.166,-1.548,NA,-1.555,-1.448,-1.266
1979-03,1.657,0.643,-0.658,NA,-1.377,-0.858,-1.016
1979-04,0.178,0.914,0.272,NA,-1.126,-0.643,-0.931
1979-05,1.024,1.65,0.966,NA,-0.723,-0.491,-0.786
1979-06,-0.332,0.345,0.703,NA,-0.843,-0.408,-1.031
1979-07,-0.787,-0.14,0.494,NA,-1.197,-0.725,-0.999
1979-08,0.994,-0.021,1.017,NA,-0.684,-0.789,-0.935
1979-09,-0.696,-0.247,-0.025,NA,-0.597,-1.156,-0.843
1979-10,-0.185,-0.03,-0.212,NA,0.016,-1.012,-0.693
1979-11,0.087,-0.541,-0.564,NA,0.326,-0.956,-0.756
1979-12,1.212,0.582,0.266,NA,0.577,-0.523,-0.232
1980-01,-0.383,0.492,0.259,NA,0.423,-0.781,-0.461
1980-02,0.782,0.776,0.191,NA,0.701,-0.409,-0.482
1980-03,1.022,0.599,0.734,NA,0.524,-0.002,-0.488
1980-04,-1.683,0.462,0.605,NA,0.243,0.291,-0.562
1980-05,-0.827,-0.614,0.348,NA,-0.152,0.383,-0.583
1980-06,1.881,0.429,0.717,NA,0.568,0.776,-0.193
1980-07,-0.072,0.883,0.946,NA,0.672,0.739,-0.367
1980-08,-0.028,1.056,0.48,NA,0.396,0.809,-0.23
1980-09,0.56,0.11,0.302,NA,0.74,0.541,0.081
1980-10,0.938,0.761,1.163,NA,1.156,0.74,0.724
1980-11,-0.007,0.743,1.291,NA,1.091,0.589,0.912
1980-12,-0.105,0.422,0.339,NA,0.639,0.608,0.804
1981-01,-0.616,-0.65,0.08,NA,0.532,0.523,0.602
1981-02,-0.223,-0.676,0.003,NA,0.223,0.239,0.556
1981-03,2.27,0.668,0.662,NA,0.644,0.856,0.694
1981-04,-0.476,1.075,0.118,NA,0.773,0.883,0.619
1981-05,1.395,2.085,0.613,NA,1.253,1.1,0.7
1981-06,-0.524,0.207,0.639,NA,0.575,0.789,0.731
1981-07,0.343,0.577,1.137,NA,0.641,0.917,0.87
1981-08,-1.439,-0.976,0.748,NA,0.4,0.531,0.501
1981-09,1.472,0.458,0.427,NA,0.753,0.698,0.932
1981-10,1.545,1.322,1.457,NA,1.039,1.296,1.364
1981-11,-0.847,1.358,0.593,NA,0.795,1.336,1.225
1981-12,0.543,0.93,0.941,NA,1.042,0.969,1.136
1982-01,-0.103,-0.329,0.685,NA,1.115,0.875,1.064
1982-02,0.034,0.107,0.944,NA,1.177,0.865,0.863
1982-03,1.496,0.566,0.97,NA,0.957,1.043,0.96
1982-04,-1.408,0.274,-0.153,NA,0.805,0.663,0.972
1982-05,-1.045,-0.175,-0.066,NA,0.307,0.519,0.976
1982-06,1.252,-0.302,0.242,NA,0.799,0.939,0.887
1982-07,-0.268,0.156,0.237,NA,0.635,1,0.844
1982-08,0.386,0.707,0.409,NA,1.041,1.195,0.955
1982-09,0.083,-0.049,-0.307,NA,0.602,0.637,0.843
1982-10,0.562,0.441,0.398,NA,0.118,0.798,0.709
1982-11,1.195,0.914,1.188,NA,0.735,0.891,0.981
1982-12,0.953,1.436,1.078,NA,0.924,1.224,1.337
1983-01,1.205,1.881,1.503,NA,1.329,1.409,1.586
1983-02,-1.419,0.672,1.015,NA,1.051,1.365,1.368
1983-03,-0.159,0.098,1.081,NA,0.663,1.007,0.971
1983-04,0.992,-0.532,1.287,NA,1.058,0.738,1.155
1983-05,1.673,1.448,1.261,NA,1.64,1.199,1.235
1983-06,-0.919,1.087,0.74,NA,1.183,1.077,1.299
1983-07,-2.027,-0.288,-0.681,NA,0.902,0.821,1.03
1983-08,-1.475,-2.581,-0.57,NA,0.566,0.632,1.067
1983-09,1.001,-0.983,0.023,NA,0.878,0.53,0.925
1983-10,0.066,-0.093,-0.365,NA,0.678,0.66,0.468
1983-11,-1.342,-0.161,-1.717,NA,-0.086,0.581,0.39
1983-12,0.699,-0.289,-0.845,NA,-0.182,0.47,0.486
1984-01,1.517,0.809,0.438,NA,-0.034,0.923,0.855
1984-02,0.272,1.265,0.8,NA,0.343,0.884,0.853
1984-03,-1.037,0.828,0.277,NA,0.185,0.735,0.502
1984-04,-2.962,-1.671,-0.185,NA,-0.378,0.373,0.434
1984-05,-0.254,-2.275,0.232,NA,-0.932,0.012,0.519
1984-06,-1.272,-2.554,-0.586,NA,-1.02,-0.499,0.147
1984-07,-0.881,-1.507,-2.439,NA,-0.819,-1.021,0.052
1984-08,-0.279,-1.428,-2.622,NA,-0.631,-0.848,-0.071
1984-09,1.391,0.3,-1.216,NA,-0.489,-0.399,0.242
1984-10,0.456,0.808,-0.192,NA,-0.297,-0.42,0.21
1984-11,1.337,1.564,0.586,NA,0.516,-0.456,0.235
1984-12,0.072,0.949,0.866,NA,0.31,-0.269,0.034
1985-01,-0.451,0.449,0.779,NA,-0.501,-0.147,-0.38
1985-02,-1.098,-0.842,0.535,NA,-0.852,-0.132,-0.323
1985-03,0.146,-1.058,0.055,NA,-0.649,-0.34,-0.293
1985-04,0.746,-0.383,0.106,NA,-0.082,-0.201,-0.321
1985-05,-0.308,0.198,-0.667,NA,-0.098,0,-0.675
1985-06,1.03,0.843,-0.325,NA,0.432,0.045,-0.402
1985-07,-0.022,0.361,-0.052,NA,0.568,-0.475,-0.202
1985-08,1.572,1.404,1.226,NA,1.17,-0.1,0.375
1985-09,-0.62,0.636,0.989,NA,0.605,-0.063,0.055
