file-timestamp,2023-06-15T03:19:07,,,,,,
station-id,46,,,,,,
station-name,Dart Group,,,,,,
data-type-id,spi,,,,,,
data-type-name,Standardised Precipitation Index,,,,,,
reference-period,1961-2010,,,,,,
distribution,Gamma,,,,,,
date,spi-1,spi-3,spi-6,spi-9,spi-12,spi-18,spi-24
1918-12,0.657,-0.236,1.203,NA,0.085,-0.016,-0.791
1919-01,0.865,0.619,1.119,NA,0.382,0.231,-0.071
1919-02,0.987,1.145,1.347,NA,0.842,0.044,0.445
1919-03,1.339,1.664,1.032,NA,1.429,0.392,0.652
1919-04,0.085,1.481,1.309,NA,1.482,0.108,0.709
1919-05,-0.884,0.473,1.206,NA,1.514,0.191,0.625
1919-06,-0.965,-1.247,0.968,NA,1.491,0.587,0.404
1919-07,-0.61,-1.617,0.346,NA,1.056,0.434,0.294
1919-08,0.543,-0.557,-0.103,NA,1.179,0.666,-0.039
1919-09,-0.034,-0.164,-0.996,NA,0.358,0.777,-0.023
1919-10,-1.326,-0.687,-1.677,NA,0.202,0.52,-0.549
1919-11,-0.038,-0.957,-1.311,NA,0.29,0.696,-0.396
1919-12,1.064,0.007,-0.15,NA,0.519,1.09,0.398
1920-01,1.327,1.331,0.705,NA,0.727,1.21,0.715
1920-02,-1.407,0.738,0.062,NA,-0.061,0.87,0.488
1920-03,0.784,0.572,0.334,NA,-0.292,0.437,0.751
1920-04,1.33,0.311,1.21,NA,0.112,0.897,1.04
1920-05,-0.238,1.126,1.127,NA,0.228,0.903,1.142
1920-06,0.196,0.709,0.871,NA,0.446,0.894,1.27
1920-07,1.466,0.632,0.593,NA,0.859,0.831,1.249
1920-08,-0.736,0.394,1.018,NA,0.577,0.414,1.164
1920-09,-0.349,0.057,0.478,NA,0.511,-0.041,0.555
1920-10,-0.042,-0.797,-0.25,NA,0.821,-0.064,0.648
1920-11,-1.073,-1.006,-0.662,NA,0.55,-0.191,0.541
1920-12,0.596,-0.294,-0.282,NA,0.36,0.157,0.604
1921-01,0.171,-0.145,-0.661,NA,-0.203,0.257,0.334
1921-02,-2.576,-0.426,-1.009,NA,-0.32,-0.255,-0.282
1921-03,-0.116,-1.143,-1.067,NA,-0.635,-0.286,-0.616
1921-04,-1.487,-2.577,-1.439,NA,-1.327,-0.204,-0.799
1921-05,0.132,-1.009,-0.935,NA,-1.256,-0.176,-0.676
1921-06,-2.893,-2.067,-2.342,NA,-1.735,-0.922,-0.817
1921-07,-1.273,-1.712,-3.242,NA,-2.32,-1.522,-0.859
1921-08,0.187,-1.629,-1.935,NA,-2.075,-1.189,-0.942
1921-09,-1.294,-1.509,-2.532,NA,-2.344,-1.629,-1.134
1921-10,-1.615,-1.759,-2.681,NA,-2.794,-2.309,-1.137
1921-11,-0.157,-1.788,-2.757,NA,-2.475,-2.542,-1.255
1921-12,-1.087,-1.808,-2.452,NA,-3.397,-2.812,-2.097
1922-01,0.382,-0.591,-1.573,NA,-3.208,-2.808,-2.159
1922-02,0.487,-0.158,-1.175,NA,-2.158,-2.371,-1.59
1922-03,0.686,0.687,-0.69,NA,-1.968,-2.191,-1.664
1922-04,1.128,1.179,0.24,NA,-1.239,-1.92,-1.72
1922-05,-1.091,0.566,0.062,NA,-1.532,-1.803,-1.873
1922-06,-0.921,-0.353,0.368,NA,-1.421,-2.569,-2.134
1922-07,1.278,-0.367,0.674,NA,-0.799,-2.067,-2.11
1922-08,0.651,0.568,0.736,NA,-0.659,-1.484,-1.872
1922-09,0.333,1.116,0.538,NA,-0.3,-1.327,-1.747
1922-10,-1.352,-0.39,-0.655,NA,-0.237,-1.349,-1.952
1922-11,-0.75,-1.197,-0.671,NA,-0.415,-1.74,-2.026
1922-12,0.806,-0.591,0.146,NA,0.308,-1.05,-2.143
1923-01,-0.963,-0.47,-0.688,NA,-0.169,-1.085,-2.133
1923-02,1.685,0.946,0.148,NA,0.479,-0.424,-1.01
1923-03,-0.888,0.372,-0.217,NA,0.08,-0.402,-1.166
1923-04,0.896,1.481,0.531,NA,0.016,0.113,-0.812
1923-05,0.052,-0.12,0.765,NA,0.225,0.145,-0.845
1923-06,-2.072,-0.289,0.095,NA,0.117,0.258,-0.865
1923-07,-0.991,-1.52,0.388,NA,-0.354,0.017,-0.821
1923-08,0.292,-1.276,-1.016,NA,-0.467,-0.064,-0.81
1923-09,0.499,-0.088,-0.329,NA,-0.427,-0.118,-0.523
1923-10,1.274,1.146,0.14,NA,0.464,0.045,0.118
1923-11,-0.635,0.65,-0.19,NA,0.482,0.048,0.005
1923-12,-0.16,0.268,0.118,NA,0.105,0.121,0.25
1924-01,0.309,-0.388,0.418,NA,0.516,-0.046,0.209
1924-02,-0.799,-0.422,0.01,NA,-0.578,-0.385,-0.081
1924-03,-0.641,-0.747,-0.38,NA,-0.565,-0.599,-0.328
1924-04,0.826,-0.691,-0.766,NA,-0.564,-0.137,-0.389
1924-05,1.162,0.742,-0.068,NA,-0.231,0.272,-0.033
1924-06,0.17,1.165,0.071,NA,0.081,0.067,0.097
1924-07,1.291,1.318,0.422,NA,0.527,0.578,0.085
1924-08,0.574,0.946,1.139,NA,0.604,0.043,0.071
1924-09,1.077,1.587,1.849,NA,0.807,0.49,0.249
1924-10,1.195,1.533,2.057,NA,0.763,0.647,0.78
1924-11,-0.057,1.165,1.567,NA,0.905,0.674,0.93
1924-12,0.69,0.994,1.685,NA,1.288,1.073,1.018
1925-01,0.702,0.664,1.459,NA,1.406,1.294,1.27
1925-02,0.704,0.923,1.373,NA,1.797,1.352,0.85
1925-03,-2.604,0.058,0.695,NA,1.622,1,0.727
1925-04,0.536,-0.266,0.343,NA,1.533,0.761,0.67
1925-05,0.989,-0.301,0.669,NA,1.508,1.056,0.856
1925-06,-4.434,-0.014,-0.043,NA,1.228,1.051,0.855
1925-07,0.69,0.051,-0.252,NA,1.022,1.001,1.005
1925-08,0.333,-0.463,-0.623,NA,0.959,1.34,1.028
1925-09,0.675,0.812,0.51,NA,0.838,1.563,1.08
1925-10,0.244,0.51,0.376,NA,0.452,1.391,0.772
1925-11,-0.3,0.159,-0.236,NA,0.371,1.177,0.853
1925-12,0.478,0.121,0.508,NA,0.305,1.235,1.162
1926-01,0.577,0.339,0.529,NA,0.233,1.076,1.089
1926-02,-0.068,0.369,0.325,NA,-0.083,0.874,1.138
1926-03,-1.843,-0.487,-0.326,NA,-0.025,0.397,1.041
1926-04,-0.061,-1.287,-0.442,NA,-0.165,0.04,0.908
1926-05,-0.695,-1.89,-0.483,NA,-0.609,-0.062,0.629
1926-06,0.861,-0.087,-0.583,NA,-0.045,-0.119,0.776
1926-07,-1.309,-0.527,-1.43,NA,-0.392,-0.483,0.413
1926-08,-0.784,-0.596,-1.798,NA,-0.658,-0.91,0.207
1926-09,-1.325,-2.389,-1.592,NA,-1.197,-0.738,-0.207
1926-10,-0.436,-1.609,-1.731,NA,-1.415,-0.935,-0.627
1926-11,1.762,0.402,-0.082,NA,-0.514,-0.619,-0.144
1926-12,-3.243,-0.357,-1.532,NA,-1.531,-0.915,-0.933
1927-01,0.315,0.081,-0.888,NA,-1.639,-0.883,-0.916
1927-02,0.104,-0.963,-0.544,NA,-1.487,-0.904,-1.025
1927-03,0.728,0.42,-0.025,NA,-0.911,-0.927,-0.612
1927-04,0.025,0.288,0.171,NA,-0.859,-1.003,-0.699
1927-05,-1.836,-0.427,-1.139,NA,-1.034,-1.143,-1.115
1927-06,0.522,-0.709,-0.083,NA,-1.193,-1.412,-0.838
1927-07,1.231,0.128,0.232,NA,-0.605,-1.2,-0.717
1927-08,0.757,1.202,0.594,NA,-0.214,-1.021,-0.634
1927-09,1.53,2.012,1.079,NA,0.578,-0.212,-0.399
1927-10,-0.387,0.958,0.813,NA,0.588,-0.286,-0.528
1927-11,-0.219,0.422,1.1,NA,-0.206,-0.265,-0.565
1927-12,0.088,-0.476,0.847,NA,0.538,-0.42,-0.74
1928-01,1.134,0.527,0.967,NA,0.88,0.138,-0.437
1928-02,0.197,0.616,0.683,NA,0.878,0.276,-0.339
1928-03,0.909,1.136,0.457,NA,0.958,0.679,0.06
1928-04,0.038,0.496,0.646,NA,0.959,0.815,0.083
1928-05,-1.075,-0.025,0.486,NA,1.052,0.107,0.048
1928-06,0.267,-0.641,0.675,NA,1.028,0.793,-0.068
1928-07,-0.263,-0.746,-0.132,NA,0.664,0.615,0.021
1928-08,-0.092,-0.248,-0.271,NA,0.438,0.624,0.119
1928-09,-0.688,-0.924,-1.157,NA,-0.257,0.298,0.196
1928-10,1.279,0.46,-0.14,NA,0.398,0.685,0.618
1928-11,0.973,1.039,0.729,NA,0.793,1.263,0.377
1928-12,0.25,1.309,0.683,NA,0.904,1.176,1.033
1929-01,-1.034,0.03,0.253,NA,0.07,0.629,0.616
1929-02,-0.085,-0.536,0.192,NA,-0.03,0.399,0.531
1929-03,-2.827,-1.953,-0.155,NA,-0.814,-0.331,0.117
1929-04,-1.677,-2.448,-1.223,NA,-1.092,-0.446,-0.055
1929-05,0.761,-1.909,-1.418,NA,-0.669,-0.231,0.267
1929-06,0.238,-0.306,-1.966,NA,-0.707,-0.237,0.225
1929-07,-0.266,0.312,-1.502,NA,-0.671,-0.651,-0.021
1929-08,0.183,-0.087,-1.381,NA,-0.602,-0.693,-0.135
1929-09,-2.248,-1.375,-1.201,NA,-0.843,-1.263,-0.77
1929-10,0.965,-0.093,0.047,NA,-0.981,-0.876,-0.399
1929-11,2.939,2.026,1.791,NA,0.116,0.469,0.597
1929-12,1.796,3.308,2.527,NA,0.929,1.099,1.328
1930-01,0.973,3.147,2.671,NA,1.577,1.332,1.108
1930-02,-0.823,1.129,2.066,NA,1.326,1.092,0.84
1930-03,-0.121,0.025,2.57,NA,1.728,1.212,0.661
1930-04,0.659,-0.533,2.48,NA,2.087,1.007,0.775
1930-05,-0.164,0.006,0.996,NA,1.92,0.687,0.895
1930-06,-1.28,-0.452,-0.33,NA,1.763,0.576,0.759
1930-07,0.151,-0.826,-1.046,NA,1.74,0.823,0.77
1930-08,0.998,0.095,-0.003,NA,1.955,1.156,0.987
1930-09,1.289,1.481,0.773,NA,2.651,1.772,1.375
1930-10,0.351,1.322,0.631,NA,2.403,1.964,1.087
1930-11,1.234,1.481,1.349,NA,1.603,2.354,1.199
1930-12,-0.095,0.709,1.39,NA,0.815,2.174,1.26
1931-01,-0.491,0.236,0.994,NA,0.215,1.92,1.199
1931-02,-0.02,-0.47,0.545,NA,0.436,1.768,1.127
1931-03,-0.613,-0.848,-0.09,NA,0.327,1.966,1.324
1931-04,0.637,-0.255,-0.012,NA,0.33,1.887,1.598
1931-05,0.277,-0.04,-0.516,NA,0.436,0.909,1.555
1931-06,1.042,0.975,-0.15,NA,0.924,0.57,1.764
1931-07,1.644,1.462,0.821,NA,1.227,0.54,1.963
1931-08,0.862,1.779,1.315,NA,1.186,0.998,2.113
1931-09,-0.784,0.927,1.254,NA,0.638,0.854,2.25
1931-10,-2.311,-1.224,0.153,NA,0.029,0.304,1.669
1931-11,1.572,-0.27,1,NA,0.178,0.885,1.241
1931-12,-1.33,-0.681,-0.048,NA,-0.179,0.677,0.436
1932-01,0.546,0.506,-0.312,NA,0.213,0.751,0.256
1932-02,-4.09,-1.324,-1.257,NA,-0.318,0.09,0.052
1932-03,-0.327,-1.024,-1.285,NA,-0.28,-0.305,0.012
1932-04,0.502,-1.609,-0.434,NA,-0.3,-0.294,-0.01
1932-05,0.783,0.385,-0.983,NA,-0.157,-0.502,0.157
1932-06,0.701,0.98,-0.281,NA,-0.279,-0.381,0.417
1932-07,0.387,0.879,-0.516,NA,-0.615,-0.108,0.423
1932-08,-0.571,0.107,0.276,NA,-1.026,-0.194,0.149
1932-09,1.306,0.713,1.11,NA,-0.379,0.298,0.159
1932-10,1.561,1.525,1.768,NA,0.783,0.67,0.51
1932-11,-0.852,1.247,1.131,NA,-0.073,0.466,0.02
1932-12,-0.658,0.15,0.471,NA,0.125,0.024,-0.104
1933-01,-0.763,-1.494,-0.009,NA,-0.373,-0.519,-0.133
1933-02,0.366,-0.652,0.259,NA,0.321,-0.6,-0.026
1933-03,0.69,-0.048,-0.009,NA,0.6,-0.326,0.194
1933-04,-0.215,0.368,-0.934,NA,0.436,0.032,0.063
1933-05,-0.121,0.069,-0.617,NA,0.207,-0.49,0.002
1933-06,-0.03,-0.507,-0.43,NA,0.023,-0.196,-0.204
1933-07,0.335,-0.13,0.129,NA,0.01,-0.275,-0.447
1933-08,-0.667,-0.442,-0.336,NA,-0.009,0.084,-0.731
1933-09,-0.332,-0.705,-0.912,NA,-0.56,0.08,-0.666
1933-10,-0.211,-0.889,-0.892,NA,-1.354,-0.079,-0.348
1933-11,-2.067,-1.56,-1.738,NA,-1.627,-0.72,-1.218
1933-12,-1.511,-2.288,-2.34,NA,-1.948,-1.246,-1.368
1934-01,-0.202,-2.103,-2.278,NA,-1.697,-1.298,-1.39
1934-02,-3.138,-1.962,-2.579,NA,-2.423,-1.592,-1.274
1934-03,0.166,-1.347,-2.647,NA,-2.758,-1.999,-1.223
1934-04,0.535,-1.148,-2.379,NA,-2.45,-2.538,-1.215
1934-05,-0.56,-0.091,-1.739,NA,-2.613,-2.373,-1.486
1934-06,-0.187,-0.312,-1.479,NA,-2.765,-2.605,-1.732
1934-07,-1.663,-1.406,-1.914,NA,-3.024,-2.314,-1.915
1934-08,0.616,-0.486,-0.484,NA,-2.612,-2.405,-1.71
1934-09,0.436,-0.081,-0.339,NA,-2.397,-2.426,-1.972
1934-10,-0.346,0.157,-0.775,NA,-2.394,-2.36,-2.527
1934-11,-1.385,-0.893,-1.206,NA,-2.247,-2.961,-2.797
1934-12,2.368,1.079,0.848,NA,-0.284,-1.525,-1.706
1935-01,-2.672,0.287,0.265,NA,-0.878,-2.039,-1.747
1935-02,0.483,0.891,0.236,NA,-0.098,-1.675,-1.583
1935-03,-1.377,-1.736,-0.256,NA,-0.465,-1.921,-2.002
1935-04,1.336,0.385,0.39,NA,-0.17,-1.535,-1.664
1935-05,-0.161,-0.063,0.735,NA,-0.093,-1.14,-1.71
1935-06,1.549,1.598,-0.284,NA,0.41,-0.474,-1.437
1935-07,-2.175,0.166,0.334,NA,0.352,-0.563,-1.648
1935-08,-0.247,0.107,-0.042,NA,0.127,-0.157,-1.604
1935-09,0.941,-0.341,0.93,NA,0.298,0.056,-1.327
1935-10,0.215,0.398,0.353,NA,0.476,0.004,-1.182
1935-11,0.92,1.008,0.903,NA,1.108,0.383,-0.663
1935-12,0.237,0.624,0.306,NA,-0.003,0.464,-0.28
1936-01,0.69,0.873,0.893,NA,0.877,0.791,0.017
1936-02,0.397,0.527,0.961,NA,0.808,0.718,0.442
1936-03,0.579,0.779,0.912,NA,1.248,0.771,0.524
1936-04,0.224,0.528,0.944,NA,0.927,0.923,0.481
1936-05,-1.41,-0.312,0.278,NA,0.754,0.969,0.414
1936-06,-0.436,-1.09,0.096,NA,0.238,-0.011,0.397
1936-07,2.623,0.834,0.901,NA,1.193,1.101,1.009
1936-08,-2.142,0.641,0.202,NA,0.953,0.774,0.708
1936-09,0.387,1.063,0.085,NA,0.794,1.058,0.709
1936-10,-1.588,-1.756,-0.716,NA,0.34,0.41,0.504
1936-11,0.01,-0.77,-0.285,NA,0,0.47,0.751
1936-12,0.487,-0.544,0.146,NA,0.126,0.233,0.03
1937-01,1.259,0.944,-0.141,NA,0.396,0.819,0.826
1937-02,1.538,1.596,0.967,NA,0.936,1.308,1.103
1937-03,1.184,2.231,1.335,NA,1.156,1.41,1.52
1937-04,0.867,2.244,2.037,NA,1.316,1.574,1.44
1937-05,0.336,1.375,2.03,NA,1.624,1.346,1.548
1937-06,-0.574,0.292,2.244,NA,1.663,1.451,1.26
1937-07,-0.36,-0.464,1.579,NA,0.837,1.081,1.328
1937-08,-1.107,-1.404,0.163,NA,0.939,0.872,1.251
1937-09,-0.177,-1.236,-0.645,NA,0.809,0.673,1.051
1937-10,-0.353,-1.085,-1.284,NA,1.061,0.518,0.903
1937-11,-0.698,-0.933,-1.825,NA,0.863,0.589,0.568
1937-12,-0.222,-0.934,-1.546,NA,0.641,0.555,0.523
1938-01,0.633,-0.22,-0.887,NA,0.318,0.115,0.447
1938-02,-0.914,-0.291,-0.852,NA,-0.717,0.123,0.153
1938-03,-3.321,-1.182,-1.58,NA,-1.746,-0.323,-0.27
1938-04,-3.068,-4.126,-2.023,NA,-2.441,-0.287,-0.54
1938-05,0.474,-2.758,-1.467,NA,-2.439,-0.199,-0.305
1938-06,-0.355,-1.22,-1.915,NA,-2.489,-0.465,-0.315
1938-07,1.009,0.473,-2.137,NA,-1.993,-0.681,-0.69
1938-08,1.578,1.3,-0.488,NA,-1.136,-0.924,-0.104
1938-09,-0.801,1.104,0.052,NA,-1.319,-1.424,-0.303
1938-10,0.461,0.753,0.851,NA,-0.974,-1.419,0.084
1938-11,1.588,0.886,1.561,NA,-0.09,-1.028,0.507
1938-12,0.098,1.117,1.506,NA,0.046,-0.852,0.464
1939-01,0.975,1.369,1.518,NA,0.2,-0.41,0.316
1939-02,-0.351,0.288,0.698,NA,0.338,-0.344,-0.263
1939-03,-1.139,-0.126,0.674,NA,0.554,-0.522,-0.704
1939-04,0.385,-0.954,0.642,NA,0.98,-0.354,-0.799
1939-05,-1.678,-1.568,-0.455,NA,0.633,-0.406,-1.067
1939-06,1.032,0.011,-0.197,NA,0.99,-0.136,-0.839
1939-07,2.656,1.514,0.424,NA,1.433,0.327,-0.228
1939-08,0.276,2.093,0.81,NA,1.033,0.651,-0.034
1939-09,-1.773,1.022,0.685,NA,0.921,0.752,-0.22
1939-10,0.582,-0.294,0.802,NA,0.954,1.141,0.006
1939-11,2.026,1.095,2.306,NA,1.148,1.831,0.719
1939-12,-0.995,1.002,1.362,NA,0.872,1.553,0.645
1940-01,-0.991,0.185,-0.091,NA,0.129,1.043,0.189
1940-02,0.746,-0.626,0.168,NA,0.538,0.828,0.538
1940-03,0.156,-0.141,0.574,NA,0.822,1.008,0.861
1940-04,0.627,0.806,0.563,NA,0.886,1.047,1.19
1940-05,-0.654,-0.071,-0.668,NA,1.025,0.456,1.064
1940-06,-1.304,-0.774,-0.669,NA,0.594,0.348,1.022
1940-07,0.636,-0.799,0.11,NA,-0.066,0.116,0.914
1940-08,-3.217,-1.63,-1.183,NA,-0.529,-0.076,0.343
1940-09,-0.53,-1.385,-1.56,NA,-0.339,0.027,0.386
1940-10,0.277,-1.177,-1.592,NA,-0.446,0.028,0.329
1940-11,1.848,1.065,0.084,NA,-0.553,0.9,0.415
1940-12,-0.159,1.07,0.264,NA,-0.277,0.586,0.41
1941-01,0.101,0.919,0.091,NA,0.081,-0.036,0.11
1941-02,0.837,0.288,0.811,NA,0.126,0.153,0.402
1941-03,0.524,0.688,1.17,NA,0.226,0.5,0.655
1941-04,-0.992,0.42,0.922,NA,-0.113,0.224,0.488
1941-05,0.136,-0.283,0.061,NA,0.05,-0.432,0.691
1941-06,0.283,-0.533,0.275,NA,0.327,-0.14,0.579
1941-07,-1.069,-0.408,0,NA,0.014,0.024,-0.08
1941-08,1.181,0.424,0.049,NA,0.727,0.088,0.12
1941-09,-1.802,-0.607,-0.862,NA,0.55,-0.225,0.123
1941-10,-1.198,-0.856,-1.064,NA,0.142,-0.615,-0.24
1941-11,-0.739,-2.204,-1.512,NA,-0.89,-0.764,-1.077
1941-12,-0.4,-1.533,-1.692,NA,-1.004,-0.677,-1.027
1942-01,0.219,-0.639,-1.112,NA,-0.939,-0.684,-0.59
1942-02,-2.309,-0.984,-2.142,NA,-1.834,-0.756,-1.081
1942-03,0.266,-0.837,-1.759,NA,-2.025,-0.628,-1.095
1942-04,0.025,-1.307,-1.306,NA,-1.741,-0.705,-1.208
1942-05,2.013,1.484,-0.075,NA,-1.016,-0.77,-0.652
1942-06,-1.643,0.839,-0.242,NA,-1.419,-1.069,-0.713
1942-07,0.033,0.851,-0.356,NA,-1.151,-0.966,-0.79
1942-08,0.708,-0.308,0.849,NA,-1.343,-1.156,-0.389
1942-09,0.296,0.47,0.845,NA,-0.914,-1.192,-0.243
1942-10,-0.079,0.29,0.73,NA,-0.57,-0.989,-0.32
1942-11,-2.397,-1.165,-1.313,NA,-0.903,-1.635,-1.327
1942-12,0.643,-0.691,-0.352,NA,-0.463,-1.363,-1.173
1943-01,1.433,0.459,0.487,NA,0.139,-0.585,-0.549
1943-02,-0.411,0.831,0.053,NA,0.46,-0.972,-0.841
1943-03,-1.413,0.183,-0.427,NA,0.102,-0.99,-1.184
1943-04,-0.874,-1.927,-0.611,NA,-0.059,-0.875,-1.169
1943-05,1.233,-0.552,0.478,NA,-0.393,-0.404,-0.956
1943-06,-0.329,0.072,0.124,NA,-0.226,-0.389,-1.107
1943-07,0.55,0.771,-0.797,NA,-0.103,-0.295,-0.873
1943-08,0.484,0.232,-0.278,NA,-0.176,0.237,-1.055
1943-09,0.685,0.842,0.588,NA,-0.056,0.334,-0.676
1943-10,0.081,0.491,0.834,NA,0.006,0.337,-0.413
1943-11,-0.956,-0.259,-0.164,NA,0.245,-0.478,-0.499
1943-12,-0.548,-1.002,-0.343,NA,-0.208,-0.421,-0.572
1944-01,-0.341,-1.208,-0.639,NA,-1.062,-0.508,-0.627
1944-02,-1.676,-1.308,-1.238,NA,-1.306,-0.982,-0.534
1944-03,-3.971,-2.607,-2.505,NA,-1.618,-1.509,-0.949
1944-04,0.089,-3.011,-2.616,NA,-1.354,-1.493,-0.935
1944-05,-1.772,-2.964,-2.601,NA,-2.157,-1.263,-1.663
1944-06,0.603,-0.579,-2.673,NA,-1.971,-1.609,-1.448
1944-07,0.883,-0.039,-2.13,NA,-1.773,-1.871,-1.264
1944-08,0.545,0.924,-0.952,NA,-1.758,-1.674,-1.318
1944-09,-0.088,0.551,-0.039,NA,-2.083,-1.37,-1.407
1944-10,0.586,0.451,0.269,NA,-1.803,-0.959,-1.186
1944-11,1.648,1.242,1.623,NA,-0.741,-0.777,-0.391
1944-12,-0.411,0.97,1.075,NA,-0.705,-0.817,-0.753
1945-01,-0.75,0.249,0.42,NA,-0.837,-1.073,-1.305
1945-02,0.172,-0.647,0.258,NA,-0.308,-1.099,-1.07
1945-03,-1.324,-1.14,-0.041,NA,-0.112,-1.553,-1.096
1945-04,-1.148,-1.384,-0.567,NA,-0.329,-1.792,-1.123
1945-05,0.823,-1.051,-1.161,NA,0.174,-1.336,-1.251
1945-06,1.153,0.561,-0.686,NA,0.348,-1.07,-1.029
1945-07,0.396,1.193,-0.11,NA,0.218,-0.762,-1.027
1945-08,-0.172,0.629,-0.263,NA,0.029,-0.451,-1.166
1945-09,0.407,0.148,0.429,NA,0.165,0.082,-1.242
1945-10,0.513,0.301,0.985,NA,0.141,0.211,-1.088
1945-11,-2.284,-0.593,-0.154,NA,-1.096,0.022,-1.357
1945-12,0.785,-0.156,-0.114,NA,-0.577,0.172,-1.037
1946-01,0.223,-0.309,-0.115,NA,-0.22,0.058,-0.735
1946-02,0.328,0.544,0.066,NA,-0.143,0.013,-0.328
1946-03,-0.493,-0.061,-0.239,NA,-0.004,-0.067,-0.097
1946-04,-0.139,-0.347,-0.508,NA,0.187,-0.248,-0.124
1946-05,1.525,0.534,0.67,NA,0.435,-0.405,0.37
1946-06,0.823,1.265,0.691,NA,0.343,-0.135,0.425
1946-07,-0.456,1.164,0.522,NA,0.169,0.045,0.216
1946-08,1.138,0.893,0.957,NA,0.544,0.311,0.354
1946-09,1.796,1.798,2.068,NA,1.063,1.041,0.81
1946-10,-0.801,1.193,1.673,NA,0.663,0.979,0.5
1946-11,1.685,1.599,1.93,NA,1.716,1.438,0.517
1946-12,0.351,0.765,1.63,NA,1.625,1.231,0.815
1947-01,0.054,1.049,1.53,NA,1.523,1.081,0.889
1947-02,-0.295,-0.08,0.894,NA,1.264,0.963,0.728
1947-03,2.629,1.29,1.382,NA,2.31,1.635,1.534
1947-04,0.773,1.898,1.894,NA,2.48,1.705,1.793
1947-05,0.149,2.475,1.182,NA,2.163,1.996,1.726
1947-06,0.803,0.835,1.611,NA,2.239,2.277,1.735
1947-07,0.041,0.396,1.728,NA,2.198,2.03,1.617
1947-08,-1.212,-0.266,1.688,NA,1.72,1.908,1.527
1947-09,-0.317,-1.156,-0.155,NA,1.094,1.879,1.425
1947-10,-1.847,-2.187,-1.36,NA,0.893,1.513,0.999
1947-11,-0.406,-1.604,-1.64,NA,0.106,1.181,1.279
1947-12,-0.639,-1.773,-2.219,NA,-0.25,0.785,1.04
1948-01,1.381,0.273,-0.967,NA,0.37,1.222,1.258
1948-02,-0.674,0.115,-0.831,NA,0.255,0.759,0.972
1948-03,-0.866,0.168,-1.113,NA,-1.069,0.157,0.942
1948-04,0.267,-1.153,-0.438,NA,-1.197,0.401,1.015
1948-05,0.14,-0.556,-0.223,NA,-1.223,-0.112,0.763
1948-06,0.231,0.129,0.145,NA,-1.459,-0.195,0.69
1948-07,-0.626,-0.276,-1.147,NA,-1.516,-0.25,0.636
1948-08,0.529,0.009,-0.454,NA,-1.097,-0.029,0.513
1948-09,-0.331,-0.381,-0.236,NA,-1.128,-1.029,0.024
1948-10,-0.138,-0.187,-0.426,NA,-0.669,-1.201,0.147
1948-11,-1.288,-1.173,-1.087,NA,-0.906,-1.701,-0.605
1948-12,1.081,-0.015,-0.285,NA,-0.152,-1.352,-0.369
1949-01,-2.332,-0.926,-0.914,NA,-1.498,-1.778,-0.73
1949-02,-0.692,-0.613,-1.262,NA,-1.43,-1.705,-0.752
1949-03,-1.32,-2.757,-1.717,NA,-1.6,-1.947,-1.731
1949-04,-0.142,-1.69,-1.749,NA,-1.674,-1.622,-1.916
1949-05,0.27,-0.992,-1.102,NA,-1.667,-1.43,-1.938
1949-06,-1.596,-0.865,-3.007,NA,-2.1,-1.697,-2.397
1949-07,-0.305,-0.864,-1.972,NA,-1.931,-2.173,-2.37
1949-08,-0.158,-1.197,-1.637,NA,-2.163,-2.103,-2.247
1949-09,0.527,-0.097,-0.711,NA,-1.916,-1.697,-2.079
1949-10,1.406,1.084,0.384,NA,-1.129,-1.137,-1.24
1949-11,0.465,1.297,0.514,NA,-0.594,-1.141,-1.118
1949-12,-1.332,0.375,0.208,NA,-1.635,-1.51,-1.379
1950-01,-2.132,-1.66,-0.471,NA,-1.572,-1.801,-2.091
1950-02,1.341,-0.617,0.316,NA,-0.568,-1.321,-1.324
1950-03,-0.338,-0.211,0.048,NA,-0.402,-1.376,-1.285
1950-04,-0.024,0.852,-0.697,NA,-0.353,-1.365,-1.336
1950-05,0.475,-0.197,-0.724,NA,-0.303,-0.96,-1.302
1950-06,-0.892,-0.384,-0.514,NA,-0.235,-1.766,-1.532
1950-07,1.59,0.66,1.031,NA,0.229,-0.693,-1.113
1950-08,1.202,1.169,0.706,NA,0.622,-0.186,-0.96
1950-09,1.379,2.361,1.539,NA,0.93,0.437,-0.565
1950-10,-1.483,0.675,0.908,NA,-0.006,0.151,-0.78
1950-11,1.415,0.921,1.501,NA,0.377,0.574,-0.194
1950-12,-0.267,-0.05,1.393,NA,0.71,0.647,-0.665
1951-01,-0.034,0.498,0.76,NA,1.186,0.613,-0.167
1951-02,0.724,0.102,0.576,NA,0.841,0.796,0.176
1951-03,0.985,0.764,0.439,NA,1.225,0.931,0.544
1951-04,0.086,1.011,0.928,NA,1.242,0.551,0.588
1951-05,0.164,0.644,0.327,NA,1.189,0.438,0.586
1951-06,-0.712,-0.47,0.383,NA,1.257,0.773,0.678
1951-07,-0.332,-0.642,0.376,NA,0.777,1.099,0.639
1951-08,1.334,0.357,0.639,NA,0.824,1.011,0.947
1951-09,1.014,1.336,0.646,NA,0.698,1.29,1.07
1951-10,-1.983,0.355,-0.177,NA,0.617,0.904,0.373
1951-11,1.111,0.325,0.431,NA,0.475,1.225,0.548
