file-timestamp,2023-06-15T03:19:10,,,,,,
station-id,47,,,,,,
station-name,Tamar Group,,,,,,
data-type-id,spi,,,,,,
data-type-name,Standardised Precipitation Index,,,,,,
reference-period,1961-2010,,,,,,
distribution,Gamma,,,,,,
date,spi-1,spi-3,spi-6,spi-9,spi-12,spi-18,spi-24
1986-07,-0.058,0.795,-0.038,NA,-0.042,-0.18,0.228
1986-08,1.508,1.289,1.584,NA,-0.055,0.556,0.639
1986-09,-1.413,0.267,0.934,NA,-0.203,0.19,0.207
1986-10,0.193,0.365,0.779,NA,0.194,0.069,0.108
1986-11,1.134,0.165,0.996,NA,0.81,0.455,0.064
1986-12,1.156,1.346,1.188,NA,1.052,0.652,0.481
1987-01,-2.833,0.273,0.382,NA,0.244,0.17,0.042
1987-02,0.097,-0.345,-0.216,NA,0.747,-0.236,0.255
1987-03,0.598,-1.147,0.312,NA,0.787,0.01,0.285
1987-04,0.348,0.387,0.387,NA,0.732,0.33,0.211
1987-05,-0.503,0.113,-0.342,NA,0.423,0.404,0.175
1987-06,0.862,0.301,-0.858,NA,0.42,0.48,0.202
1987-07,-0.201,-0.01,0.193,NA,0.364,0.254,0.184
1987-08,-1.673,-0.513,-0.383,NA,-0.505,0.442,-0.44
1987-09,-0.395,-1.476,-0.892,NA,-0.32,0.212,-0.387
1987-10,1.552,0.311,0.166,NA,0.352,0.63,0.319
1987-11,-0.028,0.789,0.3,NA,-0.091,0.481,0.464
1987-12,-0.462,0.7,-0.259,NA,-0.751,0.141,0.226
1988-01,1.302,0.504,0.515,NA,0.486,0.57,0.469
1988-02,0.266,0.568,0.869,NA,0.532,0.214,0.803
1988-03,0.946,1.367,1.417,NA,0.648,0.65,0.894
1988-04,-0.266,0.457,0.615,NA,0.509,0.584,0.791
1988-05,0.053,0.355,0.633,NA,0.638,0.255,0.672
1988-06,-0.607,-0.746,0.819,NA,0.283,-0.255,0.452
1988-07,1.445,0.542,0.671,NA,0.742,0.684,0.744
1988-08,1.05,1.123,1.055,NA,1.379,0.992,0.632
1988-09,-0.32,1.204,0.498,NA,1.45,0.74,0.781
1988-10,0.5,0.603,0.797,NA,0.935,0.768,0.816
1988-11,-1.676,-0.78,0.151,NA,0.527,0.578,0.256
1988-12,-1.396,-1.433,-0.232,NA,0.307,0.047,-0.391
1989-01,-1.243,-2.82,-1.368,NA,-0.699,-0.226,-0.146
1989-02,0.954,-0.8,-1.174,NA,-0.371,0.29,0.09
1989-03,0.944,0.293,-0.88,NA,-0.407,0.583,0.153
1989-04,0.429,1.395,-1.035,NA,-0.213,0.152,0.173
1989-05,-2.216,-0.136,-0.881,NA,-0.579,-0.108,0.033
1989-06,-0.612,-1.327,-0.576,NA,-0.595,-0.092,-0.237
1989-07,-1.692,-2.619,-0.439,NA,-1.381,-0.824,-0.43
1989-08,-0.237,-1.515,-1.233,NA,-1.915,-1.002,-0.249
1989-09,0.585,-0.663,-1.433,NA,-1.671,-1.032,-0.038
1989-10,0.581,0.42,-1.123,NA,-1.547,-0.728,-0.356
1989-11,-0.432,0.293,-0.732,NA,-1.202,-0.938,-0.492
1989-12,0.771,0.483,-0.048,NA,-0.421,-0.526,-0.145
1990-01,1.087,0.849,0.843,NA,0.424,-0.505,-0.19
1990-02,1.983,1.957,1.7,NA,0.942,-0.038,0.369
1990-03,-2.094,1.546,1.4,NA,0.367,-0.258,-0.032
1990-04,-0.651,0.821,1.103,NA,0.149,-0.488,-0.071
1990-05,-1.267,-2.952,0.969,NA,0.244,-0.345,-0.239
1990-06,1.05,-0.392,1.181,NA,0.68,0.256,0.05
1990-07,-0.101,-0.088,0.467,NA,0.892,0.534,-0.311
1990-08,-0.432,0.165,-1.445,NA,0.875,0.154,-0.656
1990-09,-0.277,-0.739,-0.895,NA,0.653,-0.144,-0.641
1990-10,0.361,-0.3,-0.413,NA,0.554,-0.11,-0.635
1990-11,-0.437,-0.311,-0.24,NA,0.539,0.029,-0.483
1990-12,-0.255,-0.345,-0.782,NA,0.17,0.06,-0.255
1991-01,0.397,-0.313,-0.493,NA,-0.169,0.382,0.153
1991-02,-0.02,-0.08,-0.327,NA,-1.165,0.395,-0.103
1991-03,0.951,0.534,0.046,NA,-0.538,0.479,-0.112
1991-04,0.827,0.823,0.191,NA,-0.156,0.495,-0.034
1991-05,-2.635,0.103,-0.104,NA,-0.291,0.315,-0.055
1991-06,1.328,0.435,0.68,NA,-0.189,0.473,0.317
1991-07,0.574,0.279,0.736,NA,0,0.188,0.601
1991-08,-1.201,0.446,0.35,NA,-0.153,-0.88,0.485
1991-09,-0.246,-0.63,-0.233,NA,-0.157,-0.581,0.315
1991-10,0.1,-0.797,-0.536,NA,-0.239,-0.412,0.175
1991-11,-0.294,-0.404,-0.107,NA,-0.201,-0.343,0.189
1991-12,-1.794,-1.228,-1.414,NA,-0.597,-0.996,-0.388
1992-01,-1.872,-2.478,-2.348,NA,-1.341,-1.369,-1.02
1992-02,-0.307,-2.217,-1.857,NA,-1.39,-1.33,-1.682
1992-03,-0.374,-1.752,-2.238,NA,-1.907,-1.402,-1.536
1992-04,0.928,-0.133,-1.987,NA,-1.77,-1.289,-1.262
1992-05,-1.109,-0.43,-2.218,NA,-1.67,-1.369,-1.292
1992-06,-1.675,-0.944,-2.274,NA,-2.569,-1.798,-1.845
1992-07,0.362,-1.233,-1.075,NA,-2.509,-1.656,-1.731
1992-08,1.653,0.686,0.252,NA,-1.524,-1.13,-1.206
1992-09,0.037,1.188,0.383,NA,-1.505,-1.314,-1.133
1992-10,-0.357,0.672,-0.228,NA,-1.61,-1.509,-1.242
1992-11,1.434,0.571,0.877,NA,-0.863,-0.818,-0.811
1992-12,0.065,0.579,1.143,NA,-0.315,-1.118,-0.774
1993-01,0.673,1.149,1.231,NA,0.453,-0.983,-0.572
1993-02,-1.844,-0.338,0.068,NA,0.147,-1.09,-0.795
1993-03,-1.88,-1.211,-0.397,NA,-0.118,-1.372,-1.25
1993-04,0.589,-2.1,-0.01,NA,-0.191,-1.257,-1.287
1993-05,1.388,0.366,-0.203,NA,0.431,-0.836,-0.777
1993-06,0.884,1.595,0.137,NA,0.943,-0.277,-0.96
1993-07,1.305,1.835,0.384,NA,1.168,0.518,-0.774
1993-08,-1.185,0.62,0.644,NA,0.39,0.426,-0.791
1993-09,1.449,1.125,1.845,NA,0.916,0.877,-0.344
1993-10,0.026,0.308,1.546,NA,1.013,0.647,-0.335
1993-11,-0.466,0.479,0.752,NA,0.331,0.751,-0.416
1993-12,1.693,0.845,1.303,NA,1.058,1.494,0.546
1994-01,0.858,1.333,1.141,NA,1.124,1.594,1.045
1994-02,1.125,1.81,1.676,NA,1.841,1.437,1.303
1994-03,0.823,1.526,1.639,NA,2.404,1.656,1.518
1994-04,0.601,1.569,1.924,NA,2.317,1.868,1.467
1994-05,0.408,0.994,2.148,NA,2.13,1.532,1.702
1994-06,-0.889,-0.047,1.343,NA,1.804,1.657,1.874
1994-07,-0.605,-0.724,0.659,NA,1.242,1.202,1.674
1994-08,0.526,-0.566,0.169,NA,1.646,1.722,1.426
1994-09,0.896,0.451,0.253,NA,1.498,2.075,1.613
1994-10,0.357,0.814,0.188,NA,1.563,1.927,1.672
1994-11,-0.26,0.407,-0.092,NA,1.59,1.734,1.332
1994-12,1.23,0.754,0.811,NA,1.398,1.862,1.849
1995-01,1.34,1.418,1.525,NA,1.603,1.899,1.817
1995-02,1.203,1.853,1.673,NA,1.587,2.312,2.196
1995-03,0.178,1.669,1.684,NA,1.489,2.1,2.462
1995-04,-0.553,0.76,1.541,NA,1.217,2.048,2.323
1995-05,-0.452,-0.765,1.497,NA,1.072,2.055,2.1
1995-06,-1.464,-1.707,0.712,NA,1.024,1.612,1.928
1995-07,-0.599,-1.543,-0.51,NA,0.968,1.096,1.532
1995-08,-2.31,-2.521,-2.291,NA,0.484,0.465,1.49
1995-09,0.623,-1.036,-1.968,NA,0.398,0.405,1.273
1995-10,-0.017,-0.599,-1.634,NA,0.258,0.26,1.19
1995-11,-0.125,0.078,-1.42,NA,0.288,0.155,1.303
1995-12,-0.361,-0.499,-1.078,NA,-0.351,0.188,0.802
1996-01,0.516,-0.122,-0.542,NA,-0.796,0.417,0.606
1996-02,0.451,0.191,0.127,NA,-1.131,0.395,0.38
1996-03,-0.675,0.196,-0.319,NA,-1.431,0.074,0.142
1996-04,0.1,-0.179,-0.256,NA,-1.203,0.014,0.069
1996-05,0.814,0.008,0.105,NA,-0.891,0.235,0.148
1996-06,-0.647,0.042,0.118,NA,-0.787,-0.321,0.18
1996-07,-1.194,-0.567,-0.648,NA,-0.853,-1.003,0.088
1996-08,0.529,-0.717,-0.598,NA,-0.303,-1.38,0.094
1996-09,-0.81,-0.897,-0.704,NA,-0.754,-1.534,-0.254
1996-10,0.447,0.048,-0.434,NA,-0.517,-1.186,-0.207
1996-11,1.238,0.568,-0.029,NA,0.008,-0.789,0.151
1996-12,-1.773,0.095,-0.503,NA,-0.339,-0.953,-0.603
1997-01,-2.661,-1.396,-0.997,NA,-1.25,-1.333,-1.4
1997-02,1.038,-1.311,-0.568,NA,-0.92,-0.656,-1.356
1997-03,-1.714,-1.303,-0.864,NA,-1.174,-1.112,-1.665
1997-04,-1.204,-0.541,-1.482,NA,-1.362,-1.262,-1.727
1997-05,0.534,-1.539,-2.072,NA,-1.515,-1.124,-1.61
1997-06,1.127,0.416,-0.893,NA,-1.004,-0.866,-1.27
1997-07,-1.177,0.332,-0.192,NA,-0.948,-1.15,-1.337
1997-08,1.179,0.81,-0.195,NA,-0.717,-0.975,-0.768
1997-09,-0.906,-0.335,-0.039,NA,-0.776,-0.986,-1.071
1997-10,-0.324,-0.059,0.091,NA,-1.037,-1.029,-1.072
1997-11,1.418,0.219,0.673,NA,-0.943,-0.838,-0.712
1997-12,0.125,0.617,0.244,NA,-0.372,-0.649,-0.619
1998-01,0.631,1.142,0.77,NA,0.491,-0.246,-0.488
1998-02,-1.9,-0.344,-0.178,NA,-0.335,-0.696,-0.835
1998-03,0.932,-0.016,0.374,NA,0.23,-0.358,-0.585
1998-04,1.568,0.442,1.138,NA,0.854,-0.109,-0.289
1998-05,-1.073,1.071,0.177,NA,0.555,-0.666,-0.596
1998-06,1.677,1.567,1.008,NA,0.779,0.191,-0.14
1998-07,0.766,0.971,1.012,NA,1.139,0.857,0.16
1998-08,-0.779,0.963,1.336,NA,0.63,0.41,-0.078
1998-09,0.768,0.376,1.288,NA,1.102,0.825,0.241
1998-10,1.338,0.921,1.37,NA,1.699,1.331,0.507
1998-11,0.186,1.228,1.637,NA,1.238,1.39,0.227
1998-12,0.477,1.13,1.071,NA,1.385,1.223,0.777
1999-01,0.927,0.83,1.164,NA,1.496,1.586,1.33
1999-02,-0.02,0.624,1.2,NA,1.794,1.249,0.985
1999-03,-0.372,0.337,1.016,NA,1.562,1.396,1.144
1999-04,1.184,0.275,0.785,NA,1.397,1.724,1.462
1999-05,-0.435,0.125,0.58,NA,1.54,1.251,1.368
1999-06,0.786,0.827,0.766,NA,1.263,1.63,1.38
1999-07,-2.069,-0.752,-0.425,NA,0.695,1.037,1.265
1999-08,0.709,0.013,0.019,NA,1.091,1.609,1.182
1999-09,1.22,0.432,0.807,NA,1.303,1.632,1.602
1999-10,-0.642,0.58,-0.052,NA,0.52,1.065,1.45
1999-11,-0.709,-0.157,-0.218,NA,0.246,1.154,1.012
1999-12,1.996,0.687,0.746,NA,0.992,1.397,1.788
2000-01,-1.562,0.294,0.545,NA,0.171,0.846,1.125
2000-02,0.95,1.01,0.647,NA,0.539,1.194,1.508
2000-03,-1.805,-1.028,-0.199,NA,0.312,0.834,1.193
2000-04,1.763,1.041,0.79,NA,0.507,0.814,1.24
2000-05,0.673,0.738,1.241,NA,0.784,0.884,1.514
2000-06,-0.602,1.115,-0.128,NA,0.462,0.787,1.167
2000-07,-0.112,-0.148,0.597,NA,0.723,0.391,0.965
2000-08,0.403,-0.295,0.181,NA,0.646,0.53,1.193
2000-09,1.378,0.957,1.396,NA,0.736,0.947,1.357
2000-10,1.889,2.12,1.778,NA,1.73,1.292,1.472
2000-11,1.609,2.652,2.245,NA,2.416,1.958,1.906
2000-12,1.293,2.756,2.752,NA,2.124,2.119,2.381
2001-01,0.124,1.675,2.603,NA,2.517,2.258,1.866
2001-02,-0.117,0.614,2.195,NA,2.1,2.008,1.718
2001-03,1.113,0.384,2.394,NA,2.737,2.033,1.993
2001-04,1.288,1.165,1.976,NA,2.5,2.432,2.014
2001-05,-1.467,0.858,0.921,NA,2.227,2.377,1.988
2001-06,-0.546,-0.298,0.085,NA,2.283,1.974,1.91
2001-07,0.316,-0.96,0.175,NA,2.247,2.17,2.11
2001-08,-0.32,-0.487,0.13,NA,2.149,1.947,1.976
2001-09,-0.659,-0.625,-0.746,NA,1.646,1.952,1.597
2001-10,0.71,-0.135,-0.848,NA,1.031,1.658,1.798
2001-11,-0.5,-0.236,-0.629,NA,0.26,1.561,1.916
2001-12,-1.719,-0.815,-1.091,NA,-0.781,1.25,1.124
2002-01,0.742,-0.762,-0.703,NA,-0.515,1.411,1.459
2002-02,1.411,0.48,0.163,NA,0.16,1.685,1.492
2002-03,-0.119,1.29,0.337,NA,-0.209,1.4,1.701
2002-04,0.068,1.098,0.042,NA,-0.526,0.789,1.408
2002-05,1.752,1.168,0.954,NA,0.295,0.716,1.688
2002-06,0.173,1.211,1.871,NA,0.456,0.399,1.906
2002-07,0.04,1.063,1.544,NA,0.361,0.351,1.871
2002-08,-0.814,-0.541,0.306,NA,0.266,0.255,1.725
2002-09,-2.225,-1.788,-0.326,NA,0.033,-0.36,1.145
2002-10,0.476,-1.049,-0.065,NA,-0.056,-0.474,0.622
2002-11,1.783,0.677,0.176,NA,0.791,0.304,0.692
2002-12,0.629,1.581,0.426,NA,1.462,0.575,0.553
2003-01,-0.527,1.054,0.148,NA,1.006,0.335,0.342
2003-02,0.104,-0.021,0.364,NA,0.443,0.395,0.366
2003-03,-1.545,-1.141,0.524,NA,0.186,0.314,-0.028
2003-04,-0.019,-0.995,0.355,NA,0.176,0.121,-0.255
2003-05,0.38,-0.895,-0.519,NA,-0.304,0.295,-0.029
2003-06,0.173,0.093,-1.011,NA,-0.313,0.808,0.074
2003-07,0.845,0.61,-0.239,NA,-0.065,0.696,0.165
2003-08,-1.667,-0.299,-0.838,NA,-0.204,-0.055,0.002
2003-09,-1.84,-1.35,-0.973,NA,-0.178,-0.331,-0.13
2003-10,-0.413,-2.146,-1.175,NA,-0.489,-0.431,-0.403
2003-11,-0.367,-1.395,-1.469,NA,-1.415,-1.091,-0.424
2003-12,-0.078,-0.706,-1.425,NA,-1.729,-1.103,-0.092
2004-01,0.697,0.052,-1.25,NA,-1.201,-0.839,-0.081
2004-02,-0.37,0.042,-0.859,NA,-1.321,-0.769,-0.547
2004-03,0.049,0.128,-0.517,NA,-1.053,-0.476,-0.543
2004-04,0.13,-0.468,-0.269,NA,-0.953,-0.574,-0.524
2004-05,-0.516,-0.473,-0.265,NA,-1.225,-1.292,-1.024
2004-06,0.006,-0.483,-0.271,NA,-1.302,-1.777,-1.133
2004-07,-0.051,-0.516,-0.826,NA,-1.52,-1.422,-1.146
2004-08,1.469,0.821,0.346,NA,-0.624,-1.015,-0.631
2004-09,-0.3,0.669,0.174,NA,-0.357,-0.777,-0.394
2004-10,1.327,1.47,0.941,NA,0.402,-0.253,-0.09
2004-11,-1.712,-0.052,0.462,NA,0.079,-0.75,-0.974
2004-12,-0.338,-0.125,0.272,NA,0.008,-0.85,-1.349
2005-01,-0.411,-1.545,0.075,NA,-0.452,-1.149,-1.129
2005-02,-0.885,-1.003,-0.826,NA,-0.565,-1.067,-1.24
2005-03,-0.773,-1.421,-1.121,NA,-0.807,-0.96,-1.193
2005-04,0.896,-0.764,-1.733,NA,-0.543,-0.631,-1.018
2005-05,0.057,-0.051,-1.012,NA,-0.437,-0.542,-1.115
2005-06,0.281,0.531,-0.893,NA,-0.374,-0.539,-1.177
2005-07,-0.089,-0.071,-0.682,NA,-0.364,-0.733,-1.373
2005-08,-0.876,-0.579,-0.536,NA,-1.166,-0.838,-1.313
2005-09,-0.023,-0.794,-0.274,NA,-1.137,-0.817,-1.037
2005-10,1.025,0.206,0.033,NA,-1.249,-0.437,-0.564
2005-11,0.159,0.608,0.09,NA,-0.711,-0.349,-0.5
2005-12,-0.299,0.445,-0.149,NA,-0.685,-0.418,-0.584
2006-01,-1.699,-1.185,-0.74,NA,-1.06,-0.785,-1.037
2006-02,-0.144,-1.221,-0.483,NA,-0.807,-1.234,-0.915
2006-03,0.803,-0.819,-0.278,NA,-0.44,-1.034,-0.803
2006-04,-1.064,-0.315,-1.181,NA,-0.842,-1.681,-0.945
2006-05,1.139,0.712,-0.75,NA,-0.532,-1.035,-0.667
2006-06,-0.673,-0.247,-0.983,NA,-0.773,-1.238,-0.823
2006-07,-0.457,-0.002,-0.312,NA,-0.819,-1.057,-0.892
2006-08,-0.836,-1.349,-0.524,NA,-0.84,-1.05,-1.47
2006-09,-0.176,-1.105,-1.058,NA,-0.93,-0.894,-1.436
2006-10,0.722,-0.117,-0.198,NA,-1.034,-0.786,-1.56
2006-11,0.965,0.791,-0.15,NA,-0.7,-0.567,-1.066
2006-12,0.449,1.104,0.275,NA,-0.397,-0.456,-0.907
2007-01,0.095,0.711,0.398,NA,0.106,-0.408,-0.646
2007-02,1.563,1.042,1.233,NA,0.811,0.266,0.015
2007-03,0.282,1.16,1.56,NA,0.693,0.339,0.163
2007-04,-1.599,0.923,1.049,NA,0.618,-0.165,-0.146
2007-05,1.523,0.525,1.174,NA,0.773,0.15,0.156
2007-06,1.622,1.461,1.922,NA,1.419,0.751,0.484
2007-07,1.401,2.387,2.561,NA,1.806,1.396,0.768
2007-08,0.297,1.734,1.676,NA,2.099,1.586,0.984
2007-09,-0.569,0.579,1.355,NA,2.1,1.22,0.894
2007-10,-1.384,-1.151,1.082,NA,1.443,1,0.319
2007-11,-0.767,-1.743,0.07,NA,0.896,0.646,0.12
2007-12,0.4,-1.055,-0.457,NA,0.899,0.842,0.354
2008-01,0.35,-0.085,-0.845,NA,0.979,0.958,0.718
2008-02,-0.601,-0.007,-1.086,NA,0.132,0.924,0.591
2008-03,0.981,0.223,-0.686,NA,0.331,1.203,0.635
2008-04,0.016,-0.013,-0.132,NA,0.579,1.027,0.761
2008-05,0.668,0.95,0.402,NA,0.306,0.881,0.687
2008-06,-0.124,0.142,0.207,NA,-0.271,0.876,0.802
2008-07,2.153,1.572,1.242,NA,0.063,1.366,1.335
2008-08,1.54,2.081,2.204,NA,0.527,1.332,1.859
2008-09,0.667,2.474,2.09,NA,0.895,1.355,2.023
2008-10,0.478,1.36,2.169,NA,1.393,1.564,1.84
2008-11,-0.634,0.176,1.649,NA,1.401,1.202,1.579
2008-12,-0.779,-0.654,1.261,NA,1.064,0.565,1.463
2009-01,0.625,-0.519,0.584,NA,1.159,0.382,1.418
2009-02,-0.024,-0.172,-0.082,NA,1.273,0.288,0.903
2009-03,-0.598,-0.004,-0.579,NA,0.939,0.308,0.795
2009-04,0.565,-0.289,-0.642,NA,1.035,0.726,1.039
2009-05,0.221,-0.103,-0.292,NA,0.952,0.912,0.808
2009-06,-1.001,-0.249,-0.25,NA,0.819,0.792,0.363
2009-07,2.53,1.409,0.924,NA,0.942,1.357,0.682
2009-08,-0.07,1.228,0.9,NA,0.422,1.565,0.629
2009-09,-0.932,1.19,0.751,NA,-0.011,1.101,0.581
2009-10,0.019,-0.677,0.488,NA,-0.176,1.026,0.801
2009-11,1.875,0.743,1.414,NA,0.758,1.57,1.483
2009-12,-0.039,1.034,1.489,NA,0.996,1.519,1.538
2010-01,-0.419,0.79,0.131,NA,0.604,0.787,1.169
2010-02,-0.016,-0.429,0.127,NA,0.592,0.348,1.188
2010-03,0.257,-0.385,0.478,NA,0.799,0.254,1.086
2010-04,-0.934,-0.57,0.316,NA,0.494,0.007,0.985
2010-05,-0.703,-1.054,-0.994,NA,0.314,0.026,0.813
2010-06,-0.776,-1.777,-1.499,NA,0.353,0.125,0.779
2010-07,0.971,-0.246,-0.689,NA,-0.321,0.159,0.421
2010-08,0.399,0.315,-0.405,NA,-0.192,0.287,0.124
2010-09,0.649,0.997,-0.185,NA,0.238,0.535,0.123
2010-10,-0.425,0.129,-0.152,NA,0.097,0.29,-0.096
2010-11,0.174,0.031,0.156,NA,-0.65,0.309,0.049
2010-12,-2.17,-1.426,-0.39,NA,-1.222,0.013,-0.154
2011-01,0.087,-1.051,-0.709,NA,-1.038,-0.732,-0.275
2011-02,0.245,-0.865,-0.673,NA,-0.9,-0.641,-0.192
2011-03,-2.053,-0.701,-1.654,NA,-1.448,-0.786,-0.354
2011-04,-2.006,-1.975,-1.997,NA,-1.506,-1.013,-0.636
2011-05,-1.047,-3.689,-2.498,NA,-1.631,-1.881,-0.839
2011-06,0.815,-1.055,-1.401,NA,-1.216,-1.963,-0.591
2011-07,-0.064,-0.183,-1.566,NA,-1.487,-1.623,-1.319
2011-08,0.211,0.363,-1.525,NA,-1.605,-1.632,-1.29
2011-09,0.323,0.074,-0.656,NA,-1.817,-1.524,-1.04
2011-10,0.17,0.193,-0.054,NA,-1.488,-1.216,-0.929
2011-11,-1.03,-0.42,-0.183,NA,-1.885,-1.476,-1.839
2011-12,0.702,-0.1,-0.095,NA,-0.93,-1.027,-1.739
2012-01,-0.389,-0.458,-0.257,NA,-1.133,-1.351,-1.487
2012-02,-1.128,-0.41,-0.648,NA,-1.512,-1.668,-1.584
2012-03,-1.99,-2.016,-1.44,NA,-1.598,-2.247,-1.945
2012-04,1.902,-0.458,-0.688,NA,-0.563,-1.58,-1.385
2012-05,-0.619,0.008,-0.455,NA,-0.514,-1.762,-1.424
2012-06,2.014,2.213,0.177,NA,-0.016,-0.803,-0.862
2012-07,1.175,1.607,1.008,NA,0.344,-0.419,-0.809
2012-08,1.424,2.468,2.093,NA,0.781,-0.056,-0.538
2012-09,0.102,1.488,2.538,NA,0.742,0.256,-0.663
2012-10,0.637,1.115,1.994,NA,0.906,0.642,-0.343
2012-11,1.117,0.944,2.537,NA,1.524,1.18,-0.126
2012-12,1.728,1.978,2.415,NA,1.993,1.545,0.909
2013-01,0.264,1.758,1.975,NA,2.181,1.539,0.845
2013-02,-0.662,0.784,1.131,NA,2.195,1.307,0.62
2013-03,0.24,-0.276,1.345,NA,2.636,1.344,0.888
2013-04,-0.816,-1.06,0.98,NA,1.948,1.219,0.979
2013-05,0.421,-0.226,0.582,NA,2.215,1.479,1.2
2013-06,-0.286,-0.571,-0.705,NA,1.58,1.47,1.084
2013-07,-1.059,-0.639,-1.352,NA,0.993,1.285,0.914
2013-08,0.271,-0.699,-0.737,NA,0.621,1.657,0.952
2013-09,-0.187,-0.685,-0.974,NA,0.562,1.777,0.854
2013-10,1.385,0.898,0.318,NA,0.9,1.681,1.155
2013-11,-0.339,0.581,-0.005,NA,0.385,1.852,1.319
2013-12,1.398,1.531,0.855,NA,0.228,1.711,1.716
2014-01,1.554,1.662,1.763,NA,0.82,1.869,2.025
2014-02,1.796,2.387,2.227,NA,1.7,2.016,2.501
2014-03,-0.22,2.15,2.598,NA,1.672,2.056,2.726
2014-04,0.897,1.897,2.378,NA,1.938,2.071,2.539
2014-05,0.637,0.672,2.607,NA,2.057,1.879,2.791
2014-06,0.158,0.814,2.439,NA,2.188,1.614,2.574
2014-07,-1.069,-0.232,1.236,NA,2.067,1.235,2.157
2014-08,0.969,0.091,0.419,NA,2.331,1.711,2.097
2014-09,-3.061,-1.106,-0.258,NA,2.08,1.235,1.794
2014-10,0.689,0.062,-0.201,NA,1.714,1.445,1.702
2014-11,0.373,-0.264,-0.254,NA,1.886,1.589,1.591
2014-12,-0.552,0.183,-0.537,NA,1.214,1.441,1.074
2015-01,0.69,0.189,0.118,NA,0.788,1.7,1.06
2015-02,0.252,0.109,-0.15,NA,0.057,1.64,1.151
2015-03,-0.735,0.177,0.17,NA,-0.067,1.64,1.043
2015-04,-1.469,-1.148,-0.496,NA,-0.525,1.063,0.994
2015-05,0.426,-1.205,-0.522,NA,-0.613,1.198,1.026
2015-06,0.018,-0.63,-0.31,NA,-0.667,0.905,1.137
2015-07,0.465,0.316,-0.599,NA,-0.284,0.354,1.313
2015-08,1.279,0.927,0.073,NA,-0.166,0.039,1.589
2015-09,-0.165,0.84,0.239,NA,0.243,0.035,1.592
2015-10,-0.403,0.274,0.359,NA,-0.164,-0.253,1.037
2015-11,0.625,-0.109,0.499,NA,-0.075,-0.245,1.288
2015-12,0.772,0.47,0.832,NA,0.428,-0.012,1.223
2016-01,1.145,1.391,1.166,NA,0.628,0.514,0.93
2016-02,0.704,1.247,0.873,NA,0.779,0.451,0.522
2016-03,0.328,1.235,1.153,NA,1.035,0.866,0.615
2016-04,-0.479,0.351,1.304,NA,1.137,0.621,0.416
2016-05,-0.372,-0.548,0.927,NA,0.998,0.449,0.264
2016-06,1.124,0.151,1.168,NA,1.329,0.991,0.483
2016-07,-1.351,-0.22,0.01,NA,0.917,0.488,0.427
2016-08,0.059,-0.006,-0.397,NA,0.54,0.465,0.228
2016-09,0.317,-0.585,-0.405,NA,0.697,0.633,0.609
2016-10,-1.38,-0.769,-0.897,NA,0.444,0.486,0.147
2016-11,-0.076,-0.774,-0.747,NA,0.193,0.412,0.024
2016-12,-2.059,-2.149,-2.057,NA,-0.652,-0.026,-0.219
2017-01,-0.549,-1.655,-1.777,NA,-1.441,-0.285,-0.505
2017-02,-0.258,-1.572,-1.724,NA,-1.79,-0.695,-0.579
2017-03,0.733,-0.349,-1.868,NA,-1.756,-0.526,-0.36
2017-04,-1.025,-0.447,-1.619,NA,-1.764,-0.542,-0.313
2017-05,-0.133,-0.312,-1.638,NA,-1.772,-0.762,-0.422
2017-06,0.652,-0.369,-0.645,NA,-2.01,-1.024,-0.331
2017-07,0.998,0.726,0.211,NA,-1.272,-1.091,-0.222
2017-08,0.355,0.934,0.53,NA,-1.215,-1.298,-0.475
2017-09,1.168,1.339,0.815,NA,-0.914,-0.947,-0.141
2017-10,-0.856,0.244,0.63,NA,-0.729,-1.021,-0.213
2017-11,-0.494,-0.194,0.437,NA,-0.863,-1.19,-0.519
2017-12,0.522,-0.574,0.43,NA,-0.083,-1.254,-0.632
2018-01,0.486,0.216,0.259,NA,0.283,-0.839,-0.757
2018-02,-0.654,0.128,-0.092,NA,0.175,-0.992,-1.012
2018-03,1.782,0.784,0.082,NA,0.533,-0.644,-0.714
2018-04,0.582,0.92,0.656,NA,0.828,-0.197,-0.543
2018-05,-0.779,1.167,0.638,NA,0.734,-0.316,-0.617
2018-06,-1.758,-1.122,0.031,NA,0.303,-0.127,-1.127
2018-07,-0.742,-1.951,-0.583,NA,-0.157,-0.069,-1.05
2018-08,0.274,-1.115,-0.053,NA,-0.19,0.08,-1.027
2018-09,-0.221,-0.571,-1.234,NA,-0.715,-0.148,-1.137
2018-10,-0.296,-0.37,-1.639,NA,-0.498,-0.074,-0.858
2018-11,0.973,0.162,-0.645,NA,0.021,0.234,-0.647
2018-12,0.841,0.785,0.259,NA,0.176,0.355,0.008
2019-01,-0.918,0.471,0.058,NA,-0.334,-0.127,-0.052
2019-02,-0.345,-0.264,-0.158,NA,-0.234,-0.297,-0.063
2019-03,0.703,-0.635,0.118,NA,-0.664,-0.48,-0.078
2019-04,-0.24,-0.191,0.233,NA,-0.82,-0.285,0.017
2019-05,-1.177,-0.495,-0.571,NA,-0.921,-0.353,-0.111
2019-06,0.717,-0.459,-0.962,NA,-0.425,-0.414,-0.11
2019-07,-0.751,-0.671,-0.732,NA,-0.405,-0.657,-0.451
2019-08,0.469,0.166,-0.225,NA,-0.356,-0.378,-0.433
2019-09,0.984,0.427,-0.015,NA,0.039,-0.57,-0.482
